id;nama;divisi;jabatan;ipk
629;fitriani;Divisi Logistik;Staff;3.68
630;noni;Divisi Logistik;Staff;3.26
631;heru;Divisi Logistik;Staff;3.34
632;derry;Divisi Logistik;Staff;3.41
633;regina;Divisi Logistik;Staff;3.16
634;yuni;Divisi Logistik;Staff;3.96
635;kurnia;Divisi Logistik;Staff;3.37
636;hastuti;Divisi Logistik;Staff;3.13
637;wulan;Divisi Logistik;Staff;2.75
638;hermanto;Divisi Logistik;Staff;3.53
639;mayang;Divisi Logistik;Staff;3.54
640;mulya;Divisi Logistik;Staff;3.06
641;sri;Divisi Logistik;Staff;3.19
642;hartanto;Divisi Logistik;Staff;3.61
643;luthfi;Divisi Logistik;Staff;3.53
644;sirait;Divisi Logistik;Staff;3.13
645;melinda;Divisi Logistik;Staff;2.95
646;satya;Divisi Logistik;Staff;3.76
647;wardhani;Divisi Logistik;Staff;2.79
648;sapta;Divisi Logistik;Staff;3.57
649;nana;Divisi Logistik;Staff;3.71
650;firmansyah;Divisi Logistik;Staff;2.55
651;ismail;Divisi Logistik;Staff;3.54
652;romy;Divisi Logistik;Staff;3.67
653;efendi;Divisi Logistik;Staff;3.53
654;novita;Divisi Logistik;Staff;3.93
655;ulfa;Divisi Logistik;Staff;3.89
656;lisa;Divisi Logistik;Staff;2.78
657;rachmad;Divisi Logistik;Staff;3.51
658;ratih;Divisi Logistik;Staff;2.58
659;syahputra;Divisi Logistik;Staff;2.91
660;setyo;Divisi Logistik;Staff;2.64
661;ibrahim;Divisi Logistik;Staff;2.76
662;peter;Divisi Logistik;Staff;3.5
663;purnama;Divisi Logistik;Staff;3.2
664;fauzi;Divisi Logistik;Staff;2.82
665;muslim;Divisi Logistik;Staff;2.7
666;roza;Divisi Logistik;Staff;2.87
667;saragih;Divisi Logistik;Staff;3.56
668;hendrik;Divisi Logistik;Staff;3.17
669;silvia;Divisi Logistik;Staff;3.39
670;haris;Divisi Logistik;Staff;3.8
671;endah;Divisi Logistik;Staff;3.79
672;widodo;Divisi Logistik;Staff;3.19
673;rahmat;Divisi Logistik;Staff;3.04
674;nani;Divisi Logistik;Staff;2.56
675;darma;Divisi Logistik;Staff;3.9
676;octaviani;Divisi Logistik;Staff;3.04
677;astri;Divisi Logistik;Staff;3.17
678;sanjaya;Divisi Logistik;Staff;3.62
679;ningrum;Divisi Logistik;Staff;3.16
680;maharani;Divisi Logistik;Staff;2.71
681;ade;Divisi Logistik;Staff;3.84
682;yayuk;Divisi Logistik;Staff;3.33
683;cahyono;Divisi Logistik;Staff;2.78
684;agustini;Divisi Logistik;Staff;3.9
685;natalia;Divisi Logistik;Staff;2.73
686;emi;Divisi Logistik;Staff;3.38
687;panji;Divisi Logistik;Staff;3.0
688;evi;Divisi Logistik;Staff;3.18
689;sitti;Divisi Logistik;Staff;2.8
690;iskandar;Divisi Logistik;Staff;2.68
691;prabowo;Divisi Logistik;Staff;3.61
692;dyah;Divisi Logistik;Staff;3.08
693;lidya;Divisi Logistik;Staff;3.71
694;trisna;Divisi Logistik;Staff;3.81
695;mas;Divisi Logistik;Staff;3.14
696;ricky;Divisi Logistik;Staff;3.31
697;latifah;Divisi Logistik;Staff;2.85
698;sitanggang;Divisi Logistik;Staff;2.78
699;purba;Divisi Logistik;Staff;3.54
