id;nama;divisi;jabatan;ipk
546;sofia;Bidang Kemasyarakatan;Staff;3.55
547;kurnia;Bidang Kemasyarakatan;Staff;3.71
548;sahat;Bidang Kemasyarakatan;Staff;3.95
549;deddy;Bidang Kemasyarakatan;Staff;3.03
550;cahyadi;Bidang Kemasyarakatan;Staff;3.08
551;ario;Bidang Kemasyarakatan;Staff;3.85
552;fernando;Bidang Kemasyarakatan;Staff;3.2
553;saragih;Bidang Kemasyarakatan;Staff;2.65
554;sundari;Bidang Kemasyarakatan;Staff;2.76
555;riyadi;Bidang Kemasyarakatan;Staff;2.72
556;anggita;Bidang Kemasyarakatan;Staff;3.14
557;wiwin;Bidang Kemasyarakatan;Staff;2.92
558;santi;Bidang Kemasyarakatan;Staff;2.69
559;novianti;Bidang Kemasyarakatan;Staff;2.54
560;martina;Bidang Kemasyarakatan;Staff;3.12
561;handayani;Bidang Kemasyarakatan;Staff;3.19
562;yuda;Bidang Kemasyarakatan;Staff;3.78
563;randy;Bidang Kemasyarakatan;Staff;2.66
564;anjar;Bidang Kemasyarakatan;Staff;3.23
565;faisal;Bidang Kemasyarakatan;Staff;3.56
566;fitria;Bidang Kemasyarakatan;Staff;2.58
567;fauzi;Bidang Kemasyarakatan;Staff;3.22
568;junita;Bidang Kemasyarakatan;Staff;3.66
569;eri;Bidang Kemasyarakatan;Staff;2.81
570;ivan;Bidang Kemasyarakatan;Staff;2.82
571;pamungkas;Bidang Kemasyarakatan;Staff;2.86
572;irene;Bidang Kemasyarakatan;Staff;3.45
573;fera;Bidang Kemasyarakatan;Staff;3.62
574;wibowo;Bidang Kemasyarakatan;Staff;2.65
575;amanda;Bidang Kemasyarakatan;Staff;3.31
576;widia;Bidang Kemasyarakatan;Staff;2.82
577;yulianto;Bidang Kemasyarakatan;Staff;3.93
578;apriyani;Bidang Kemasyarakatan;Staff;3.64
579;agustini;Bidang Kemasyarakatan;Staff;2.65
580;sartika;Bidang Kemasyarakatan;Staff;3.97
581;suci;Bidang Kemasyarakatan;Staff;3.89
582;nugraha;Bidang Kemasyarakatan;Staff;3.7
583;amelia;Bidang Kemasyarakatan;Staff;3.19
584;hidayati;Bidang Kemasyarakatan;Staff;3.87
585;heni;Bidang Kemasyarakatan;Staff;2.94
586;cahyani;Bidang Kemasyarakatan;Staff;3.87
587;rully;Bidang Kemasyarakatan;Staff;3.06
588;iman;Bidang Kemasyarakatan;Staff;3.06
589;pasaribu;Bidang Kemasyarakatan;Staff;3.55
590;hermanto;Bidang Kemasyarakatan;Staff;3.84
591;agus;Bidang Kemasyarakatan;Staff;2.89
592;siska;Bidang Kemasyarakatan;Staff;2.78
593;christina;Bidang Kemasyarakatan;Staff;3.44
594;singgih;Bidang Kemasyarakatan;Staff;3.16
595;sulistyo;Bidang Kemasyarakatan;Staff;2.66
596;mandasari;Bidang Kemasyarakatan;Staff;3.86
597;firdaus;Bidang Kemasyarakatan;Staff;3.3
598;ike;Bidang Kemasyarakatan;Staff;2.62
599;setyo;Bidang Kemasyarakatan;Staff;3.34
600;emy;Bidang Relasi;Ketua Divisi;2.59
601;afni;Bidang Relasi;Staff;3.17
602;wicaksono;Bidang Relasi;Staff;3.63
603;hilda;Bidang Relasi;Staff;3.31
604;febri;Bidang Relasi;Staff;3.51
605;darma;Bidang Relasi;Staff;3.71
606;hidayat;Bidang Relasi;Staff;3.85
607;santy;Bidang Relasi;Staff;3.27
608;sugeng;Bidang Relasi;Staff;3.35
609;piter;Bidang Relasi;Staff;3.43
610;joko;Bidang Relasi;Staff;3.73
611;sutrisno;Bidang Relasi;Staff;3.27
612;rahayu;Bidang Relasi;Staff;3.6
613;rizky;Bidang Relasi;Staff;3.49
614;dani;Bidang Relasi;Staff;2.74
615;saputra;Bidang Relasi;Staff;3.67
616;septiana;Bidang Relasi;Staff;2.5
617;haryo;Bidang Relasi;Staff;3.18
618;septian;Bidang Relasi;Staff;2.73
619;paramitha;Bidang Relasi;Staff;3.23
620;tulus;Bidang Relasi;Staff;3.88
621;titis;Bidang Relasi;Staff;3.93
622;dina;Bidang Relasi;Staff;2.69
623;ida;Bidang Relasi;Staff;2.79
624;neni;Bidang Relasi;Staff;3.81
625;happy;Bidang Relasi;Staff;2.64
626;ani;Bidang Relasi;Staff;3.94
627;andhika;Bidang Relasi;Staff;3.22
628;yudhi;Bidang Relasi;Staff;3.56
629;kurniasih;Bidang Relasi;Staff;3.06
630;alfian;Bidang Relasi;Staff;3.95
631;sukma;Bidang Relasi;Staff;3.63
632;peter;Bidang Relasi;Staff;2.94
633;adit;Bidang Relasi;Staff;3.87
634;adinda;Bidang Relasi;Staff;3.66
635;febrianto;Bidang Relasi;Staff;3.64
636;nisa;Bidang Relasi;Staff;3.6
637;mardiana;Bidang Relasi;Staff;3.94
638;ira;Bidang Relasi;Staff;3.03
639;irawan;Bidang Relasi;Staff;3.43
640;intan;Bidang Relasi;Staff;3.19
641;gita;Bidang Relasi;Staff;3.7
642;anggraeni;Bidang Relasi;Staff;2.73
643;kadek;Bidang Relasi;Staff;3.11
644;suryani;Bidang Relasi;Staff;2.73
645;sari;Bidang Relasi;Staff;3.59
646;evi;Bidang Relasi;Staff;3.63
647;sigit;Bidang Relasi;Staff;3.32
648;nina;Bidang Relasi;Staff;2.93
649;rachmawati;Bidang Relasi;Staff;3.02
650;aryani;Bidang Relasi;Staff;3.64
651;arifah;Bidang Relasi;Staff;3.31
652;hana;Bidang Relasi;Staff;3.19
653;risma;Bidang Relasi;Staff;3.02
654;sandy;Bidang Relasi;Staff;3.97
655;ratih;Bidang Relasi;Staff;2.96
656;anggara;Bidang Relasi;Staff;3.47
657;silalahi;Bidang Relasi;Staff;3.95
658;shinta;Bidang Relasi;Staff;3.96
659;lucky;Bidang Relasi;Staff;3.99
660;veronica;Bidang Relasi;Staff;3.41
661;agustina;Bidang Relasi;Staff;2.64
662;merry;Bidang Relasi;Staff;3.71
663;azis;Bidang Relasi;Staff;2.51
664;rendy;Bidang Relasi;Staff;2.6
665;moh.;Bidang Relasi;Staff;3.55
666;listya;Bidang Relasi;Staff;3.66
667;ragil;Bidang Relasi;Staff;2.72
668;eka;Bidang Relasi;Staff;3.24
669;widiastuti;Bidang Relasi;Staff;3.45
670;mustika;Bidang Relasi;Staff;3.04
671;jayanti;Bidang Relasi;Staff;3.35
672;maharani;Bidang Relasi;Staff;2.92
673;pandu;Bidang Relasi;Staff;3.43
674;mohammad;Bidang Relasi;Staff;3.58
675;luqman;Bidang Relasi;Staff;2.94
676;wahyuningsih;Bidang Relasi;Staff;3.8
677;arini;Bidang Relasi;Staff;3.1
678;prasetyo;Bidang Relasi;Staff;3.9
679;yanti;Bidang Relasi;Staff;3.72
680;nuraini;Bidang Relasi;Staff;3.96
681;hadi;Bidang Relasi;Staff;3.83
682;michael;Bidang Relasi;Staff;2.63
683;anggi;Bidang Relasi;Staff;3.42
684;angga;Bidang Relasi;Staff;2.94
685;risna;Bidang Relasi;Staff;2.69
686;dini;Bidang Relasi;Staff;3.83
687;saputro;Bidang Relasi;Staff;3.24
688;gilang;Bidang Relasi;Staff;3.38
689;aprilia;Bidang Relasi;Staff;3.04
690;parulian;Bidang Relasi;Staff;3.74
691;sekar;Bidang Relasi;Staff;3.07
692;dita;Bidang Relasi;Staff;2.58
693;debora;Bidang Relasi;Staff;2.84
694;ginting;Bidang Relasi;Staff;2.67
695;zainal;Bidang Relasi;Staff;3.32
696;hasanah;Bidang Relasi;Staff;3.29
697;adhi;Bidang Relasi;Staff;2.6
698;wenny;Bidang Relasi;Staff;2.63
699;ketut;Bidang Relasi;Staff;3.38
700;aan;Bidang Relasi;Staff;3.0
701;bobby;Bidang Relasi;Staff;3.38
702;willy;Bidang Relasi;Staff;3.01
703;himawan;Bidang Relasi;Staff;3.3
704;firmansyah;Bidang Relasi;Staff;3.41
705;panjaitan;Bidang Relasi;Staff;3.12
706;husna;Bidang Relasi;Staff;3.28
707;riska;Bidang Relasi;Staff;3.63
708;nugraheni;Bidang Relasi;Staff;3.82
709;paramita;Bidang Relasi;Staff;2.86
710;rina;Bidang Relasi;Staff;3.62
711;juliana;Bidang Relasi;Staff;3.84
712;esti;Bidang Relasi;Staff;2.56
713;henry;Bidang Relasi;Staff;3.77
714;mukti;Bidang Relasi;Staff;3.39
715;maryati;Bidang Relasi;Staff;3.74
716;asmara;Bidang Relasi;Staff;2.99
717;yuli;Bidang Relasi;Staff;3.0
718;melisa;Bidang Relasi;Staff;3.28
719;nanda;Bidang Relasi;Staff;3.74
720;marta;Bidang Relasi;Staff;2.59
721;tiara;Bidang Relasi;Staff;2.78
722;febrina;Bidang Relasi;Staff;3.03
723;ardi;Bidang Relasi;Staff;3.91
724;doni;Bidang Relasi;Staff;3.26
725;kartika;Bidang Relasi;Staff;3.64
726;iskandar;Bidang Relasi;Staff;2.98
727;wiwik;Bidang Relasi;Staff;3.54
728;yogi;Bidang Relasi;Staff;3.29
729;latifah;Bidang Relasi;Staff;3.37
730;khairul;Bidang Relasi;Staff;2.95
731;manik;Bidang Relasi;Staff;3.41
732;resti;Bidang Relasi;Staff;3.55
733;purnamasari;Bidang Relasi;Staff;2.94
734;septiani;Bidang Relasi;Staff;3.46
735;anna;Bidang Relasi;Staff;2.69
736;alamsyah;Bidang Relasi;Staff;3.84
737;silvia;Bidang Relasi;Staff;3.63
738;meutia;Bidang Relasi;Staff;2.91
739;prima;Bidang Relasi;Staff;3.41
740;wahyuni;Bidang Relasi;Staff;3.51
741;sirait;Bidang Relasi;Staff;2.65
742;wijayanti;Bidang Relasi;Staff;2.97
743;galih;Bidang Relasi;Staff;3.17
744;lukman;Bidang Relasi;Staff;2.83
745;dhani;Bidang Relasi;Staff;2.94
746;yohanes;Bidang Relasi;Staff;3.62
747;ryan;Bidang Relasi;Staff;3.74
748;saputri;Bidang Relasi;Staff;3.74
749;salman;Bidang Relasi;Staff;2.88
750;fanny;Bidang Kemahasiswaan;Ketua Divisi;3.6
751;wulan;Bidang Kemahasiswaan;Staff;3.24
752;fajri;Bidang Kemahasiswaan;Staff;2.64
753;yusuf;Bidang Kemahasiswaan;Staff;2.98
754;ririn;Bidang Kemahasiswaan;Staff;2.64
755;hendro;Bidang Kemahasiswaan;Staff;3.52
756;ekawati;Bidang Kemahasiswaan;Staff;3.77
757;tria;Bidang Kemahasiswaan;Staff;3.67
758;dedy;Bidang Kemahasiswaan;Staff;3.84
759;ibnu;Bidang Kemahasiswaan;Staff;3.85
760;azhari;Bidang Kemahasiswaan;Staff;2.87
761;siagian;Bidang Kemahasiswaan;Staff;3.87
762;anis;Bidang Kemahasiswaan;Staff;2.55
763;anita;Bidang Kemahasiswaan;Staff;3.41
764;antonius;Bidang Kemahasiswaan;Staff;2.84
765;edwin;Bidang Kemahasiswaan;Staff;3.22
766;utama;Bidang Kemahasiswaan;Staff;3.41
767;hanum;Bidang Kemahasiswaan;Staff;3.56
768;elly;Bidang Kemahasiswaan;Staff;2.74
769;hartanto;Bidang Kemahasiswaan;Staff;2.8
770;savitri;Bidang Kemahasiswaan;Staff;3.19
771;mohamad;Bidang Kemahasiswaan;Staff;3.03
772;effendi;Bidang Kemahasiswaan;Staff;3.98
773;dadang;Bidang Kemahasiswaan;Staff;3.87
774;megawati;Bidang Kemahasiswaan;Staff;3.69
775;niken;Bidang Kemahasiswaan;Staff;2.7
776;dharma;Bidang Kemahasiswaan;Staff;2.62
777;noviyanti;Bidang Kemahasiswaan;Staff;3.22
778;dhian;Bidang Kemahasiswaan;Staff;3.78
779;roza;Bidang Kemahasiswaan;Staff;4.0
780;okta;Bidang Kemahasiswaan;Staff;3.42
781;era;Bidang Kemahasiswaan;Staff;3.79
782;friska;Bidang Kemahasiswaan;Staff;3.88
783;achmad;Bidang Kemahasiswaan;Staff;3.51
784;agustinus;Bidang Kemahasiswaan;Staff;3.86
785;hendri;Bidang Kemahasiswaan;Staff;3.92
786;sitanggang;Bidang Kemahasiswaan;Staff;2.71
787;simanjuntak;Bidang Kemahasiswaan;Staff;3.41
788;ria;Bidang Kemahasiswaan;Staff;3.02
789;evy;Bidang Kemahasiswaan;Staff;2.91
790;handoko;Bidang Kemahasiswaan;Staff;2.77
791;yenny;Bidang Kemahasiswaan;Staff;2.71
792;mirza;Bidang Kemahasiswaan;Staff;3.85
793;utami;Bidang Kemahasiswaan;Staff;2.65
794;novia;Bidang Kemahasiswaan;Staff;2.82
795;melinda;Bidang Kemahasiswaan;Staff;2.82
796;purnomo;Bidang Kemahasiswaan;Staff;3.87
797;hartono;Bidang Kemahasiswaan;Staff;3.1
798;febriani;Bidang Kemahasiswaan;Staff;2.82
799;riana;Bidang Kemahasiswaan;Staff;3.93
800;rachma;Bidang Kemahasiswaan;Staff;3.88
801;supriyanto;Bidang Kemahasiswaan;Staff;3.7
802;eliza;Bidang Kemahasiswaan;Staff;2.88
803;budiman;Bidang Kemahasiswaan;Staff;3.33
804;luthfi;Bidang Kemahasiswaan;Staff;3.97
805;mariana;Bidang Kemahasiswaan;Staff;2.97
806;emi;Bidang Kemahasiswaan;Staff;3.7
807;septi;Bidang Kemahasiswaan;Staff;3.25
808;deasy;Bidang Kemahasiswaan;Staff;3.56
809;hutabarat;Bidang Kemahasiswaan;Staff;3.24
810;ramadhani;Bidang Kemahasiswaan;Staff;2.83
811;puri;Bidang Kemahasiswaan;Staff;2.58
812;noor;Bidang Kemahasiswaan;Staff;3.76
813;anastasia;Bidang Kemahasiswaan;Staff;2.76
814;cahya;Bidang Kemahasiswaan;Staff;2.54
815;efendi;Bidang Kemahasiswaan;Staff;3.3
816;eko;Bidang Kemahasiswaan;Staff;3.57
817;oktarina;Bidang Kemahasiswaan;Staff;2.83
818;siahaan;Bidang Kemahasiswaan;Staff;3.3
819;yuliani;Bidang Kemahasiswaan;Staff;3.8
820;wahyu;Bidang Kemahasiswaan;Staff;2.58
821;mega;Bidang Kemahasiswaan;Staff;3.46
822;syafitri;Bidang Kemahasiswaan;Staff;2.84
823;husni;Bidang Kemahasiswaan;Staff;3.73
824;erni;Bidang Kemahasiswaan;Staff;2.73
825;herry;Bidang Kemahasiswaan;Staff;3.76
826;regina;Bidang Kemahasiswaan;Staff;3.59
827;oktaviani;Bidang Kemahasiswaan;Staff;3.94
828;indriyani;Bidang Kemahasiswaan;Staff;3.27
829;budi;Bidang Kemahasiswaan;Staff;3.9
830;fuad;Bidang Kemahasiswaan;Staff;3.77
831;david;Bidang Kemahasiswaan;Staff;2.83
832;faizal;Bidang Kemahasiswaan;Staff;3.33
833;romi;Bidang Kemahasiswaan;Staff;3.05
834;devi;Bidang Kemahasiswaan;Staff;2.59
835;setiadi;Bidang Kemahasiswaan;Staff;2.5
836;ajeng;Bidang Kemahasiswaan;Staff;3.73
837;elfrida;Bidang Kemahasiswaan;Staff;3.9
838;donny;Bidang Kemahasiswaan;Staff;3.84
839;palupi;Bidang Kemahasiswaan;Staff;3.44
840;safitri;Bidang Kemahasiswaan;Staff;3.41
841;siregar;Bidang Kemahasiswaan;Staff;3.21
842;nora;Bidang Kemahasiswaan;Staff;2.94
843;deny;Bidang Kemahasiswaan;Staff;3.63
844;adam;Bidang Kemahasiswaan;Staff;4.0
845;dimas;Bidang Kemahasiswaan;Staff;3.18
846;bima;Bidang Kemahasiswaan;Staff;3.74
847;novalia;Bidang Kemahasiswaan;Staff;3.42
848;ariani;Bidang Kemahasiswaan;Staff;3.37
849;nelly;Bidang Kemahasiswaan;Staff;2.85
850;yusnita;Bidang Kemahasiswaan;Staff;3.86
851;julia;Bidang Kemahasiswaan;Staff;3.69
852;ayuningtyas;Bidang Kemahasiswaan;Staff;3.71
853;priyo;Bidang Kemahasiswaan;Staff;3.79
854;maulida;Bidang Kemahasiswaan;Staff;2.71
855;novitasari;Bidang Kemahasiswaan;Staff;2.81
856;widyaningrum;Bidang Kemahasiswaan;Staff;3.41
857;ricky;Bidang Kemahasiswaan;Staff;2.61
858;indra;Bidang Kemahasiswaan;Staff;3.97
859;titi;Bidang Kemahasiswaan;Staff;3.47
860;hasan;Bidang Kemahasiswaan;Staff;3.91
861;arum;Bidang Kemahasiswaan;Staff;3.56
862;lubis;Bidang Kemahasiswaan;Staff;3.29
863;anggit;Bidang Kemahasiswaan;Staff;3.9
864;ayu;Bidang Kemahasiswaan;Staff;2.94
865;margaretha;Bidang Kemahasiswaan;Staff;3.87
866;dono;Bidang Kemahasiswaan;Staff;2.71
867;novita;Bidang Kemahasiswaan;Staff;2.98
868;debby;Bidang Kemahasiswaan;Staff;3.2
869;ariyanti;Bidang Kemahasiswaan;Staff;3.56
870;ratri;Bidang Kemahasiswaan;Staff;3.2
871;fauzia;Bidang Kemahasiswaan;Staff;2.51
872;wisnu;Bidang Kemahasiswaan;Staff;3.34
873;sarah;Bidang Kemahasiswaan;Staff;3.17
874;senja;Bidang Kemahasiswaan;Staff;3.06
875;muhamad;Bidang Kemahasiswaan;Staff;3.33
876;wirawan;Bidang Kemahasiswaan;Staff;3.22
877;muchamad;Bidang Kemahasiswaan;Staff;2.64
878;komang;Bidang Kemahasiswaan;Staff;3.02
879;murti;Bidang Kemahasiswaan;Staff;2.82
880;umi;Bidang Kemahasiswaan;Staff;3.19
881;yulianti;Bidang Kemahasiswaan;Staff;3.58
882;hastuti;Bidang Kemahasiswaan;Staff;4.0
883;susilowati;Bidang Kemahasiswaan;Staff;3.55
884;setyaningsih;Bidang Kemahasiswaan;Staff;3.63
885;wina;Bidang Kemahasiswaan;Staff;3.31
886;kumalasari;Bidang Kemahasiswaan;Staff;2.7
887;romy;Bidang Kemahasiswaan;Staff;3.53
888;pramita;Bidang Kemahasiswaan;Staff;3.45
889;abidin;Bidang Kemahasiswaan;Staff;3.73
890;aulia;Bidang Kemahasiswaan;Staff;2.9
891;dessy;Bidang Kemahasiswaan;Staff;3.5
892;fitri;Bidang Kemahasiswaan;Staff;3.13
893;komalasari;Bidang Kemahasiswaan;Staff;3.57
894;andre;Bidang Kemahasiswaan;Staff;3.11
895;wawan;Bidang Kemahasiswaan;Staff;3.53
896;marissa;Bidang Kemahasiswaan;Staff;2.98
897;hajar;Bidang Kemahasiswaan;Staff;2.67
898;poppy;Bidang Kemahasiswaan;Staff;3.1
899;andry;Bidang Kemahasiswaan;Staff;3.73
900;santoso;Bidang Kemahasiswaan;Staff;3.55
901;noni;Bidang Kemahasiswaan;Staff;3.71
902;oktaviana;Bidang Kemahasiswaan;Staff;2.62
903;gunawan;Bidang Kemahasiswaan;Staff;2.77
904;maya;Bidang Kemahasiswaan;Staff;3.58
905;christie;Bidang Kemahasiswaan;Staff;2.85
906;yudha;Bidang Kemahasiswaan;Staff;3.55
907;frida;Bidang Kemahasiswaan;Staff;2.97
908;mira;Bidang Kemahasiswaan;Staff;3.49
909;umar;Bidang Kemahasiswaan;Staff;3.81
910;vera;Bidang Kemahasiswaan;Staff;2.67
911;wayan;Bidang Kemahasiswaan;Staff;3.55
912;febriana;Bidang Kemahasiswaan;Staff;3.03
913;dyah;Bidang Kemahasiswaan;Staff;2.73
914;muhammad;Bidang Kemahasiswaan;Staff;3.61
915;tia;Bidang Kemahasiswaan;Staff;2.73
916;rosalina;Bidang Kemahasiswaan;Staff;2.9
917;iwan;Bidang Kemahasiswaan;Staff;3.22
918;natalia;Bidang Kemahasiswaan;Staff;3.83
919;rahmah;Bidang Kemahasiswaan;Staff;3.04
920;anwar;Bidang Kemahasiswaan;Staff;3.61
921;ali;Bidang Kemahasiswaan;Staff;2.74
922;sandi;Bidang Kemahasiswaan;Staff;2.59
923;damayanti;Bidang Kemahasiswaan;Staff;2.93
924;kusumawati;Bidang Kemahasiswaan;Staff;2.85
925;indriani;Bidang Kemahasiswaan;Staff;2.84
926;yuniar;Bidang Kemahasiswaan;Staff;3.2
927;hendra;Bidang Kemahasiswaan;Staff;3.95
928;vidya;Bidang Kemahasiswaan;Staff;3.46
929;raditya;Bidang Kemahasiswaan;Staff;3.47
930;anik;Bidang Kemahasiswaan;Staff;2.7
931;deni;Bidang Kemahasiswaan;Staff;3.48
932;surya;Bidang Kemahasiswaan;Staff;3.16
933;aris;Bidang Kemahasiswaan;Staff;3.77
934;wijaya;Bidang Kemahasiswaan;Staff;3.05
935;heri;Bidang Kemahasiswaan;Staff;3.82
936;feri;Bidang Kemahasiswaan;Staff;3.52
937;mayasari;Bidang Kemahasiswaan;Staff;3.95
938;lilis;Bidang Kemahasiswaan;Staff;2.63
939;dinar;Bidang Kemahasiswaan;Staff;3.65
940;diana;Bidang Kemahasiswaan;Staff;3.39
941;huda;Bidang Kemahasiswaan;Staff;2.86
942;permana;Bidang Kemahasiswaan;Staff;3.47
943;saraswati;Bidang Kemahasiswaan;Staff;3.65
944;theresia;Bidang Kemahasiswaan;Staff;3.48
945;istiqomah;Bidang Kemahasiswaan;Staff;2.91
946;bambang;Bidang Kemahasiswaan;Staff;3.64
947;ridha;Bidang Kemahasiswaan;Staff;3.44
948;bahri;Bidang Kemahasiswaan;Staff;3.03
949;rosdiana;Bidang Kemahasiswaan;Staff;2.78
950;magdalena;Bidang Kemahasiswaan;Staff;3.43
951;utomo;Bidang Kemahasiswaan;Staff;3.59
952;fadli;Bidang Kemahasiswaan;Staff;2.83
953;fika;Bidang Kemahasiswaan;Staff;3.47
954;muslim;Bidang Kemahasiswaan;Staff;3.66
955;desi;Bidang Kemahasiswaan;Staff;2.95
956;arief;Bidang Kemahasiswaan;Staff;2.84
957;dian;Bidang Kemahasiswaan;Staff;3.62
958;sri;Bidang Kemahasiswaan;Staff;3.51
959;selly;Bidang Kemahasiswaan;Staff;3.33
960;denny;Bidang Kemahasiswaan;Staff;2.99
961;daniel;Bidang Kemahasiswaan;Staff;2.88
962;amri;Bidang Kemahasiswaan;Staff;3.66
963;akbar;Bidang Kemahasiswaan;Staff;3.85
964;monica;Bidang Kemahasiswaan;Staff;3.55
965;raden;Bidang Kemahasiswaan;Staff;2.89
966;restu;Bidang Kemahasiswaan;Staff;3.11
967;tyas;Bidang Kemahasiswaan;Staff;3.39
968;devita;Bidang Kemahasiswaan;Staff;3.21
969;puti;Bidang Kemahasiswaan;Staff;3.19
970;kurniawan;Bidang Kemahasiswaan;Staff;3.2
971;titin;Bidang Kemahasiswaan;Staff;2.96
972;oktavia;Bidang Kemahasiswaan;Staff;3.18
973;ratnawati;Bidang Kemahasiswaan;Staff;3.32
974;setyawan;Bidang Kemahasiswaan;Staff;2.93
975;tita;Bidang Kemahasiswaan;Staff;3.89
976;laila;Bidang Kemahasiswaan;Staff;3.13
977;putu;Bidang Kemahasiswaan;Staff;2.83
978;rosa;Bidang Kemahasiswaan;Staff;2.62
979;krisna;Bidang Kemahasiswaan;Staff;2.58
980;erwin;Bidang Kemahasiswaan;Staff;2.63
981;kristina;Bidang Kemahasiswaan;Staff;3.26
982;eni;Bidang Kemahasiswaan;Staff;3.74
983;setia;Bidang Kemahasiswaan;Staff;2.69
984;anggoro;Bidang Kemahasiswaan;Staff;2.52
985;adriani;Bidang Kemahasiswaan;Staff;2.96
986;aries;Bidang Kemahasiswaan;Staff;2.58
987;hary;Bidang Kemahasiswaan;Staff;2.84
988;setiawati;Bidang Kemahasiswaan;Staff;3.25
989;asri;Bidang Kemahasiswaan;Staff;3.44
990;puspitasari;Bidang Kemahasiswaan;Staff;2.89
991;lidya;Bidang Kemahasiswaan;Staff;2.69
992;nadia;Bidang Kemahasiswaan;Staff;3.26
993;aprianto;Bidang Kemahasiswaan;Staff;2.72
994;bayu;Bidang Kemahasiswaan;Staff;3.41
995;rifki;Bidang Kemahasiswaan;Staff;2.68
996;aziz;Bidang Kemahasiswaan;Staff;2.85
997;zulfikar;Bidang Kemahasiswaan;Staff;2.65
998;fenny;Bidang Kemahasiswaan;Staff;3.24
999;maulana;Bidang Kemahasiswaan;Staff;3.32
