id;nama;divisi;jabatan;ipk
629;uswatun;Divisi Logistik;Staff;3.7
630;anang;Divisi Logistik;Staff;3.8
631;arief;Divisi Logistik;Staff;3.14
632;tri;Divisi Logistik;Staff;3.67
633;yohana;Divisi Logistik;Staff;3.76
634;tommy;Divisi Logistik;Staff;2.9
635;widi;Divisi Logistik;Staff;2.98
636;satya;Divisi Logistik;Staff;3.72
637;sihombing;Divisi Logistik;Staff;2.54
638;gita;Divisi Logistik;Staff;3.73
639;rini;Divisi Logistik;Staff;2.73
640;singgih;Divisi Logistik;Staff;3.73
641;irfan;Divisi Logistik;Staff;3.98
642;husna;Divisi Logistik;Staff;3.96
643;marissa;Divisi Logistik;Staff;3.39
644;wayan;Divisi Logistik;Staff;3.46
645;ajeng;Divisi Logistik;Staff;2.74
646;murni;Divisi Logistik;Staff;3.5
647;setiawan;Divisi Logistik;Staff;2.7
648;elly;Divisi Logistik;Staff;2.58
649;gultom;Divisi Logistik;Staff;3.09
650;murti;Divisi Logistik;Staff;3.17
651;jaya;Divisi Logistik;Staff;3.75
652;sahat;Divisi Logistik;Staff;3.06
653;eli;Divisi Logistik;Staff;2.69
654;nurhayati;Divisi Logistik;Staff;2.56
655;sofia;Divisi Logistik;Staff;2.85
656;utami;Divisi Logistik;Staff;3.63
657;reza;Divisi Logistik;Staff;2.92
658;arisandi;Divisi Logistik;Staff;3.17
659;nugraheni;Divisi Logistik;Staff;3.88
660;wardani;Divisi Logistik;Staff;3.91
661;dony;Divisi Logistik;Staff;2.57
662;aziz;Divisi Logistik;Staff;3.21
663;yani;Divisi Logistik;Staff;2.53
664;michael;Divisi Logistik;Staff;2.67
665;muhamad;Divisi Logistik;Staff;3.37
666;fanny;Divisi Logistik;Staff;2.58
667;tampubolon;Divisi Logistik;Staff;3.01
668;firdaus;Divisi Logistik;Staff;3.56
669;andriana;Divisi Logistik;Staff;3.24
670;heni;Divisi Logistik;Staff;3.99
671;leny;Divisi Logistik;Staff;3.07
672;permana;Divisi Logistik;Staff;3.13
673;rully;Divisi Logistik;Staff;3.41
674;mukti;Divisi Logistik;Staff;3.12
675;rahmawati;Divisi Logistik;Staff;2.66
676;friska;Divisi Logistik;Staff;3.61
677;anastasia;Divisi Logistik;Staff;2.86
678;lilis;Divisi Logistik;Staff;3.79
679;puspita;Divisi Logistik;Staff;2.51
680;irna;Divisi Logistik;Staff;3.78
681;rara;Divisi Logistik;Staff;3.62
682;indrawati;Divisi Logistik;Staff;3.14
683;danu;Divisi Logistik;Staff;2.55
684;gina;Divisi Logistik;Staff;2.63
685;astuti;Divisi Logistik;Staff;3.5
686;hastuti;Divisi Logistik;Staff;3.11
687;titi;Divisi Logistik;Staff;3.58
688;juliana;Divisi Logistik;Staff;3.07
689;ita;Divisi Logistik;Staff;3.31
690;agnes;Divisi Logistik;Staff;2.92
691;ratu;Divisi Logistik;Staff;3.41
692;pratiwi;Divisi Logistik;Staff;3.5
693;lucky;Divisi Logistik;Staff;2.61
694;dono;Divisi Logistik;Staff;2.69
695;asri;Divisi Logistik;Staff;2.99
696;hendrik;Divisi Logistik;Staff;3.71
697;ananda;Divisi Logistik;Staff;3.51
698;andry;Divisi Logistik;Staff;3.19
699;baskoro;Divisi Logistik;Staff;2.67
