id;nama;divisi;jabatan;ipk
634;sani;Divisi Humas;Staff;2.79
635;anastasia;Divisi Humas;Staff;2.55
636;gita;Divisi Humas;Staff;3.28
637;siti;Divisi Humas;Staff;3.81
638;hanum;Divisi Humas;Staff;2.58
639;tommy;Divisi Humas;Staff;2.93
640;setyaningsih;Divisi Humas;Staff;3.47
641;donny;Divisi Humas;Staff;2.86
642;susilo;Divisi Humas;Staff;2.61
643;iqbal;Divisi Humas;Staff;2.7
644;yudha;Divisi Humas;Staff;2.74
645;selly;Divisi Humas;Staff;2.58
646;gusti;Divisi Humas;Staff;3.12
647;irawan;Divisi Humas;Staff;3.14
648;kurniasih;Divisi Humas;Staff;3.82
649;septi;Divisi Humas;Staff;3.52
650;nila;Divisi Humas;Staff;2.76
651;laili;Divisi Humas;Staff;3.42
652;elsa;Divisi Humas;Staff;2.61
653;veronika;Divisi Humas;Staff;3.99
654;santy;Divisi Humas;Staff;2.92
655;kadek;Divisi Humas;Staff;3.71
656;romi;Divisi Humas;Staff;3.11
657;utomo;Divisi Humas;Staff;3.9
658;savitri;Divisi Humas;Staff;3.8
659;danang;Divisi Humas;Staff;3.13
660;lidia;Divisi Humas;Staff;2.83
661;anik;Divisi Humas;Staff;2.87
662;vivi;Divisi Humas;Staff;2.59
663;ratnasari;Divisi Humas;Staff;3.62
664;fitri;Divisi Humas;Staff;3.53
665;riki;Divisi Humas;Staff;2.98
666;romy;Divisi Humas;Staff;2.73
667;krisna;Divisi Humas;Staff;3.31
668;fitrah;Divisi Humas;Staff;3.62
669;irene;Divisi Humas;Staff;2.74
670;komalasari;Divisi Humas;Staff;3.95
671;salman;Divisi Humas;Staff;3.25
672;yunia;Divisi Humas;Staff;2.8
673;adrian;Divisi Humas;Staff;2.81
674;roy;Divisi Humas;Staff;2.59
675;puji;Divisi Humas;Staff;2.56
676;lusiana;Divisi Humas;Staff;2.73
677;syafitri;Divisi Humas;Staff;3.1
678;emi;Divisi Humas;Staff;2.91
679;andina;Divisi Humas;Staff;3.02
680;muslim;Divisi Humas;Staff;3.33
681;satria;Divisi Humas;Staff;3.63
682;suryo;Divisi Humas;Staff;3.46
683;tampubolon;Divisi Humas;Staff;3.78
684;yuanita;Divisi Humas;Staff;3.02
685;ali;Divisi Humas;Staff;2.94
686;muhamad;Divisi Humas;Staff;3.43
687;rosalina;Divisi Humas;Staff;3.05
688;lucky;Divisi Humas;Staff;2.97
689;syamsul;Divisi Humas;Staff;2.92
690;ivan;Divisi Humas;Staff;3.66
691;hermanto;Divisi Humas;Staff;3.19
692;mutia;Divisi Humas;Staff;2.8
693;citra;Divisi Humas;Staff;2.81
694;feri;Divisi Humas;Staff;3.32
695;sulastri;Divisi Humas;Staff;3.8
696;roro;Divisi Humas;Staff;2.58
697;nanik;Divisi Humas;Staff;2.8
698;panjaitan;Divisi Humas;Staff;2.84
699;candra;Divisi Humas;Staff;2.7
700;priyo;Divisi Humas;Staff;3.87
701;listya;Divisi Humas;Staff;2.93
702;veronica;Divisi Humas;Staff;3.74
703;bayu;Divisi Humas;Staff;3.43
704;tanjung;Divisi Humas;Staff;3.4
705;dono;Divisi Humas;Staff;2.54
706;mulia;Divisi Humas;Staff;2.56
707;supriyanto;Divisi Humas;Staff;3.71
708;christin;Divisi Humas;Staff;2.83
709;asri;Divisi Humas;Staff;3.96
710;dwi;Divisi Humas;Staff;2.69
711;putu;Divisi Humas;Staff;3.17
712;harry;Divisi Humas;Staff;3.26
713;ria;Divisi Humas;Staff;3.1
714;made;Divisi Humas;Staff;3.61
715;ester;Divisi Humas;Staff;3.09
716;bima;Divisi Humas;Staff;2.51
717;widyastuti;Divisi Humas;Staff;3.46
718;rachma;Divisi Humas;Staff;3.08
719;hani;Divisi Humas;Staff;3.2
720;fajar;Divisi Humas;Staff;2.86
721;adriani;Divisi Humas;Staff;2.93
722;palupi;Divisi Humas;Staff;3.51
723;arief;Divisi Humas;Staff;3.35
724;istiqomah;Divisi Humas;Staff;3.89
725;hanna;Divisi Humas;Staff;3.26
726;darmawan;Divisi Humas;Staff;3.88
727;nadia;Divisi Humas;Staff;3.35
728;hanny;Divisi Humas;Staff;3.57
729;anggit;Divisi Humas;Staff;2.56
730;mariana;Divisi Humas;Staff;2.57
731;iman;Divisi Humas;Staff;3.16
732;bunga;Divisi Humas;Staff;2.56
733;mutiara;Divisi Humas;Staff;2.71
734;liza;Divisi Humas;Staff;3.83
735;septiana;Divisi Humas;Staff;3.97
736;mulyani;Divisi Humas;Staff;3.0
737;prasetya;Divisi Humas;Staff;3.78
738;restu;Divisi Humas;Staff;3.7
739;bangun;Divisi Humas;Staff;3.59
740;vita;Divisi Humas;Staff;3.47
741;saraswati;Divisi Humas;Staff;2.94
742;vidya;Divisi Humas;Staff;3.88
743;laila;Divisi Humas;Staff;3.21
744;hanif;Divisi Humas;Staff;2.97
745;dimas;Divisi Humas;Staff;2.73
746;devita;Divisi Humas;Staff;3.3
747;meita;Divisi Humas;Staff;2.69
748;yayuk;Divisi Humas;Staff;2.86
749;rinaldi;Divisi Humas;Staff;3.96
750;fikri;Divisi Logistik;Ketua Divisi;2.92
751;juni;Divisi Logistik;Staff;3.33
752;wiwin;Divisi Logistik;Staff;3.94
753;farida;Divisi Logistik;Staff;3.11
754;yohana;Divisi Logistik;Staff;3.67
755;fajri;Divisi Logistik;Staff;3.53
756;fika;Divisi Logistik;Staff;3.08
757;riyadi;Divisi Logistik;Staff;3.5
758;hilda;Divisi Logistik;Staff;3.17
759;yenni;Divisi Logistik;Staff;3.27
760;noor;Divisi Logistik;Staff;3.03
761;yun;Divisi Logistik;Staff;2.57
762;sapta;Divisi Logistik;Staff;3.16
763;rahadian;Divisi Logistik;Staff;2.65
764;bahri;Divisi Logistik;Staff;3.24
765;wijayanti;Divisi Logistik;Staff;3.02
766;handoko;Divisi Logistik;Staff;3.39
767;erni;Divisi Logistik;Staff;2.9
768;fransisca;Divisi Logistik;Staff;3.27
769;setyowati;Divisi Logistik;Staff;3.95
770;widhi;Divisi Logistik;Staff;3.74
771;ardian;Divisi Logistik;Staff;3.9
772;dhian;Divisi Logistik;Staff;3.51
773;desy;Divisi Logistik;Staff;3.78
774;paramita;Divisi Logistik;Staff;2.83
775;hasibuan;Divisi Logistik;Staff;2.72
776;ramadhani;Divisi Logistik;Staff;2.54
777;lala;Divisi Logistik;Staff;2.93
778;arisandi;Divisi Logistik;Staff;3.88
779;kusumawati;Divisi Logistik;Staff;2.89
780;natalia;Divisi Logistik;Staff;3.17
781;andini;Divisi Logistik;Staff;2.94
782;ulfah;Divisi Logistik;Staff;3.79
783;sukma;Divisi Logistik;Staff;2.52
784;deri;Divisi Logistik;Staff;3.43
785;sakti;Divisi Logistik;Staff;3.14
786;dinda;Divisi Logistik;Staff;2.77
787;wicaksono;Divisi Logistik;Staff;3.91
788;kurniati;Divisi Logistik;Staff;3.08
789;sahat;Divisi Logistik;Staff;3.67
790;sugeng;Divisi Logistik;Staff;3.42
791;hartono;Divisi Logistik;Staff;3.91
792;herry;Divisi Logistik;Staff;3.21
793;indrawan;Divisi Logistik;Staff;3.99
794;triana;Divisi Logistik;Staff;3.93
795;febrina;Divisi Logistik;Staff;3.27
796;siahaan;Divisi Logistik;Staff;3.03
797;evy;Divisi Logistik;Staff;2.77
798;pamungkas;Divisi Logistik;Staff;2.85
799;monica;Divisi Logistik;Staff;3.2
800;akhmad;Divisi Logistik;Staff;3.56
801;fitra;Divisi Logistik;Staff;3.01
802;marlina;Divisi Logistik;Staff;2.85
803;gilang;Divisi Logistik;Staff;3.53
804;nora;Divisi Logistik;Staff;3.6
805;agustini;Divisi Logistik;Staff;3.52
806;maulina;Divisi Logistik;Staff;2.91
807;alamsyah;Divisi Logistik;Staff;3.16
808;farah;Divisi Logistik;Staff;3.33
809;noviana;Divisi Logistik;Staff;3.16
810;devi;Divisi Logistik;Staff;3.83
811;deny;Divisi Logistik;Staff;2.73
812;simanjuntak;Divisi Logistik;Staff;2.7
813;zulfikar;Divisi Logistik;Staff;3.05
814;ike;Divisi Logistik;Staff;3.71
815;deasy;Divisi Logistik;Staff;3.18
816;anggita;Divisi Logistik;Staff;3.7
817;silalahi;Divisi Logistik;Staff;2.82
818;nanang;Divisi Logistik;Staff;3.3
819;sartika;Divisi Logistik;Staff;3.15
820;sari;Divisi Logistik;Staff;2.91
821;nita;Divisi Logistik;Staff;3.16
822;riyanto;Divisi Logistik;Staff;3.39
823;suryani;Divisi Logistik;Staff;3.86
824;andi;Divisi Logistik;Staff;3.06
825;amalia;Divisi Logistik;Staff;3.01
826;ahmad;Divisi Logistik;Staff;3.09
827;nia;Divisi Logistik;Staff;3.78
828;elfrida;Divisi Logistik;Staff;2.67
829;yenny;Divisi Logistik;Staff;2.77
830;maulana;Divisi Logistik;Staff;2.93
831;hutabarat;Divisi Logistik;Staff;3.95
832;hendi;Divisi Logistik;Staff;3.8
833;parulian;Divisi Logistik;Staff;3.8
834;lukman;Divisi Logistik;Staff;3.77
835;tambunan;Divisi Logistik;Staff;3.01
836;rahma;Divisi Logistik;Staff;3.56
837;dedi;Divisi Logistik;Staff;2.8
838;luqman;Divisi Logistik;Staff;3.62
839;akbar;Divisi Logistik;Staff;2.59
840;elisa;Divisi Logistik;Staff;2.58
841;wirawan;Divisi Logistik;Staff;3.74
842;robby;Divisi Logistik;Staff;3.93
843;eddy;Divisi Logistik;Staff;3.49
844;junita;Divisi Logistik;Staff;3.04
845;jaya;Divisi Logistik;Staff;3.2
846;rani;Divisi Logistik;Staff;3.59
847;hayati;Divisi Logistik;Staff;3.85
848;anggraini;Divisi Logistik;Staff;2.76
849;eliza;Divisi Logistik;Staff;3.68
850;wahyudi;Divisi Logistik;Staff;2.93
851;agung;Divisi Logistik;Staff;3.26
852;aisyah;Divisi Logistik;Staff;2.82
853;rendy;Divisi Logistik;Staff;3.34
854;christina;Divisi Logistik;Staff;3.09
855;christy;Divisi Logistik;Staff;2.88
856;haryanto;Divisi Logistik;Staff;3.79
857;desti;Divisi Logistik;Staff;3.72
858;muchamad;Divisi Logistik;Staff;3.07
859;hari;Divisi Logistik;Staff;3.02
860;nurul;Divisi Logistik;Staff;3.98
861;septian;Divisi Logistik;Staff;2.84
862;febrian;Divisi Logistik;Staff;2.76
863;theresia;Divisi Logistik;Staff;2.66
864;sinta;Divisi Logistik;Staff;2.93
865;uswatun;Divisi Logistik;Staff;3.49
866;baiq;Divisi Logistik;Staff;3.31
867;adityo;Divisi Logistik;Staff;3.81
868;mochammad;Divisi Logistik;Staff;3.39
869;sofyan;Divisi Logistik;Staff;3.13
870;yeni;Divisi Logistik;Staff;3.18
871;nur;Divisi Logistik;Staff;2.84
872;pertiwi;Divisi Logistik;Staff;3.06
873;tri;Divisi Logistik;Staff;4.0
874;azizah;Divisi Logistik;Staff;2.9
875;prima;Divisi Logistik;Staff;3.3
876;tuti;Divisi Logistik;Staff;3.78
877;febriana;Divisi Logistik;Staff;3.93
878;susanto;Divisi Logistik;Staff;3.16
879;sundari;Divisi Logistik;Staff;3.0
880;erma;Divisi Logistik;Staff;3.64
881;gina;Divisi Logistik;Staff;3.66
882;wuri;Divisi Logistik;Staff;3.42
883;zainal;Divisi Logistik;Staff;3.03
884;neni;Divisi Logistik;Staff;3.36
885;arini;Divisi Logistik;Staff;3.67
886;maharani;Divisi Logistik;Staff;2.83
887;andriyani;Divisi Logistik;Staff;2.69
888;miranti;Divisi Logistik;Staff;3.01
889;puspasari;Divisi Logistik;Staff;3.48
890;dyan;Divisi Logistik;Staff;3.67
891;galuh;Divisi Logistik;Staff;3.11
892;husni;Divisi Logistik;Staff;3.24
893;diyah;Divisi Logistik;Staff;3.89
894;setyo;Divisi Logistik;Staff;2.86
895;wardani;Divisi Logistik;Staff;3.96
896;hendro;Divisi Logistik;Staff;3.41
897;ervina;Divisi Logistik;Staff;3.12
898;pasaribu;Divisi Logistik;Staff;2.83
899;miftahul;Divisi Logistik;Staff;2.86
900;damayanti;Divisi Logistik;Staff;3.44
901;oktarina;Divisi Logistik;Staff;2.52
902;magdalena;Divisi Logistik;Staff;3.52
903;teguh;Divisi Logistik;Staff;2.76
904;catur;Divisi Logistik;Staff;2.63
905;permata;Divisi Logistik;Staff;3.02
906;astria;Divisi Logistik;Staff;2.91
907;bagus;Divisi Logistik;Staff;2.63
908;novitasari;Divisi Logistik;Staff;3.81
909;purnomo;Divisi Logistik;Staff;2.71
910;pratama;Divisi Logistik;Staff;3.69
911;siregar;Divisi Logistik;Staff;3.97
912;muh.;Divisi Logistik;Staff;2.51
913;rosita;Divisi Logistik;Staff;3.93
914;sandra;Divisi Logistik;Staff;2.8
915;rachmat;Divisi Logistik;Staff;3.39
916;ira;Divisi Logistik;Staff;2.83
917;husnul;Divisi Logistik;Staff;3.4
918;syam;Divisi Logistik;Staff;3.2
919;setya;Divisi Logistik;Staff;2.57
920;aditya;Divisi Logistik;Staff;2.96
921;ferry;Divisi Logistik;Staff;3.31
922;leni;Divisi Logistik;Staff;2.84
923;wibowo;Divisi Logistik;Staff;3.42
924;aprilia;Divisi Logistik;Staff;3.21
925;purwanti;Divisi Logistik;Staff;3.65
926;mahendra;Divisi Logistik;Staff;3.8
927;alex;Divisi Logistik;Staff;2.78
928;doni;Divisi Logistik;Staff;3.03
929;eka;Divisi Logistik;Staff;3.09
930;jonatan;Divisi Logistik;Staff;2.87
931;agustin;Divisi Logistik;Staff;2.67
932;paramitha;Divisi Logistik;Staff;3.21
933;deddy;Divisi Logistik;Staff;3.07
934;tantri;Divisi Logistik;Staff;3.1
935;ketut;Divisi Logistik;Staff;3.85
936;farid;Divisi Logistik;Staff;3.49
937;mohammad;Divisi Logistik;Staff;3.81
938;riza;Divisi Logistik;Staff;3.82
939;ikhsan;Divisi Logistik;Staff;3.09
940;kumalasari;Divisi Logistik;Staff;3.78
941;dody;Divisi Logistik;Staff;3.0
942;ridha;Divisi Logistik;Staff;3.42
943;aini;Divisi Logistik;Staff;3.78
944;azhari;Divisi Logistik;Staff;3.24
945;kumala;Divisi Logistik;Staff;3.06
946;henny;Divisi Logistik;Staff;3.28
947;purnama;Divisi Logistik;Staff;2.89
948;isma;Divisi Logistik;Staff;2.6
949;andry;Divisi Logistik;Staff;3.97
950;ragil;Divisi Logistik;Staff;3.68
951;risna;Divisi Logistik;Staff;3.7
952;agustina;Divisi Logistik;Staff;3.49
953;yani;Divisi Logistik;Staff;3.64
954;happy;Divisi Logistik;Staff;3.07
955;lidya;Divisi Logistik;Staff;2.95
956;hary;Divisi Logistik;Staff;3.96
957;rahayu;Divisi Logistik;Staff;3.67
958;martin;Divisi Logistik;Staff;3.7
959;anisa;Divisi Logistik;Staff;3.66
960;taufik;Divisi Logistik;Staff;2.54
961;indri;Divisi Logistik;Staff;3.18
962;abidin;Divisi Logistik;Staff;3.75
963;adam;Divisi Logistik;Staff;3.43
964;fitriani;Divisi Logistik;Staff;2.66
965;marina;Divisi Logistik;Staff;3.59
966;aryani;Divisi Logistik;Staff;3.35
967;yolanda;Divisi Logistik;Staff;3.11
968;yunita;Divisi Logistik;Staff;2.91
969;laura;Divisi Logistik;Staff;3.11
970;syaiful;Divisi Logistik;Staff;2.87
971;aulia;Divisi Logistik;Staff;2.87
972;amir;Divisi Logistik;Staff;2.73
973;indrawati;Divisi Logistik;Staff;2.86
974;susilowati;Divisi Logistik;Staff;3.59
975;imam;Divisi Logistik;Staff;3.99
976;ruth;Divisi Logistik;Staff;2.88
977;anggi;Divisi Logistik;Staff;2.85
978;astri;Divisi Logistik;Staff;3.81
979;febriani;Divisi Logistik;Staff;3.69
980;ibnu;Divisi Logistik;Staff;3.91
981;eva;Divisi Logistik;Staff;3.44
982;indriyani;Divisi Logistik;Staff;3.68
983;nuraeni;Divisi Logistik;Staff;3.88
984;joko;Divisi Logistik;Staff;3.1
985;mega;Divisi Logistik;Staff;2.79
986;ryan;Divisi Logistik;Staff;3.93
987;faizal;Divisi Logistik;Staff;2.62
988;sarah;Divisi Logistik;Staff;2.95
989;januar;Divisi Logistik;Staff;3.14
990;sukmawati;Divisi Logistik;Staff;3.89
991;aryo;Divisi Logistik;Staff;2.96
992;ihsan;Divisi Logistik;Staff;3.5
993;gultom;Divisi Logistik;Staff;3.14
994;eli;Divisi Logistik;Staff;2.89
995;cahyani;Divisi Logistik;Staff;2.94
996;fera;Divisi Logistik;Staff;3.4
997;anis;Divisi Logistik;Staff;2.6
998;anang;Divisi Logistik;Staff;2.74
999;nelly;Divisi Logistik;Staff;3.95
