id;nama;divisi;jabatan;ipk
629;ajie;Divisi Logistik;Staff;2.82
630;safitri;Divisi Logistik;Staff;3.26
631;tia;Divisi Logistik;Staff;3.3
632;raditya;Divisi Logistik;Staff;2.75
633;widia;Divisi Logistik;Staff;3.84
634;sani;Divisi Logistik;Staff;2.79
635;anastasia;Divisi Logistik;Staff;2.55
636;gita;Divisi Logistik;Staff;3.28
637;siti;Divisi Logistik;Staff;3.81
638;hanum;Divisi Logistik;Staff;2.58
639;tommy;Divisi Logistik;Staff;2.93
640;setyaningsih;Divisi Logistik;Staff;3.47
641;donny;Divisi Logistik;Staff;2.86
642;susilo;Divisi Logistik;Staff;2.61
643;iqbal;Divisi Logistik;Staff;2.7
644;yudha;Divisi Logistik;Staff;2.74
645;selly;Divisi Logistik;Staff;2.58
646;gusti;Divisi Logistik;Staff;3.12
647;irawan;Divisi Logistik;Staff;3.14
648;kurniasih;Divisi Logistik;Staff;3.82
649;septi;Divisi Logistik;Staff;3.52
650;nila;Divisi Logistik;Staff;2.76
651;laili;Divisi Logistik;Staff;3.42
652;elsa;Divisi Logistik;Staff;2.61
653;veronika;Divisi Logistik;Staff;3.99
654;santy;Divisi Logistik;Staff;2.92
655;kadek;Divisi Logistik;Staff;3.71
656;romi;Divisi Logistik;Staff;3.11
657;utomo;Divisi Logistik;Staff;3.9
658;savitri;Divisi Logistik;Staff;3.8
659;danang;Divisi Logistik;Staff;3.13
660;lidia;Divisi Logistik;Staff;2.83
661;anik;Divisi Logistik;Staff;2.87
662;vivi;Divisi Logistik;Staff;2.59
663;ratnasari;Divisi Logistik;Staff;3.62
664;fitri;Divisi Logistik;Staff;3.53
665;riki;Divisi Logistik;Staff;2.98
666;romy;Divisi Logistik;Staff;2.73
667;krisna;Divisi Logistik;Staff;3.31
668;fitrah;Divisi Logistik;Staff;3.62
669;irene;Divisi Logistik;Staff;2.74
670;komalasari;Divisi Logistik;Staff;3.95
671;salman;Divisi Logistik;Staff;3.25
672;yunia;Divisi Logistik;Staff;2.8
673;adrian;Divisi Logistik;Staff;2.81
674;roy;Divisi Logistik;Staff;2.59
675;puji;Divisi Logistik;Staff;2.56
676;lusiana;Divisi Logistik;Staff;2.73
677;syafitri;Divisi Logistik;Staff;3.1
678;emi;Divisi Logistik;Staff;2.91
679;andina;Divisi Logistik;Staff;3.02
680;muslim;Divisi Logistik;Staff;3.33
681;satria;Divisi Logistik;Staff;3.63
682;suryo;Divisi Logistik;Staff;3.46
683;tampubolon;Divisi Logistik;Staff;3.78
684;yuanita;Divisi Logistik;Staff;3.02
685;ali;Divisi Logistik;Staff;2.94
686;muhamad;Divisi Logistik;Staff;3.43
687;rosalina;Divisi Logistik;Staff;3.05
688;lucky;Divisi Logistik;Staff;2.97
689;syamsul;Divisi Logistik;Staff;2.92
690;ivan;Divisi Logistik;Staff;3.66
691;hermanto;Divisi Logistik;Staff;3.19
692;mutia;Divisi Logistik;Staff;2.8
693;citra;Divisi Logistik;Staff;2.81
694;feri;Divisi Logistik;Staff;3.32
695;sulastri;Divisi Logistik;Staff;3.8
696;roro;Divisi Logistik;Staff;2.58
697;nanik;Divisi Logistik;Staff;2.8
698;panjaitan;Divisi Logistik;Staff;2.84
699;candra;Divisi Logistik;Staff;2.7
