id;nama;divisi;jabatan;ipk
633;nita;Divisi Humas;Staff;3.94
634;ahmad;Divisi Humas;Staff;3.34
635;anik;Divisi Humas;Staff;3.98
636;anita;Divisi Humas;Staff;2.99
637;mohammad;Divisi Humas;Staff;3.73
638;alamsyah;Divisi Humas;Staff;2.59
639;wahyuni;Divisi Humas;Staff;2.83
640;wardhani;Divisi Humas;Staff;3.34
641;ramadhani;Divisi Humas;Staff;2.63
642;erna;Divisi Humas;Staff;3.96
643;gunawan;Divisi Humas;Staff;2.6
644;hakim;Divisi Humas;Staff;2.8
645;diana;Divisi Humas;Staff;2.5
646;meutia;Divisi Humas;Staff;3.1
647;rama;Divisi Humas;Staff;2.84
648;novi;Divisi Humas;Staff;3.18
649;dono;Divisi Humas;Staff;3.44
650;marina;Divisi Humas;Staff;3.01
651;hadi;Divisi Humas;Staff;3.38
652;riski;Divisi Humas;Staff;3.56
653;tyas;Divisi Humas;Staff;2.81
654;ni;Divisi Humas;Staff;2.6
655;oktaviani;Divisi Humas;Staff;3.96
656;ridha;Divisi Humas;Staff;3.72
657;benny;Divisi Humas;Staff;2.57
658;debora;Divisi Humas;Staff;3.77
659;lisa;Divisi Humas;Staff;3.94
660;ginanjar;Divisi Humas;Staff;3.24
661;nanik;Divisi Humas;Staff;2.52
662;risna;Divisi Humas;Staff;2.56
663;cahyadi;Divisi Humas;Staff;3.44
664;eko;Divisi Humas;Staff;2.54
665;akbar;Divisi Humas;Staff;3.32
666;rosalina;Divisi Humas;Staff;3.58
667;cahyo;Divisi Humas;Staff;3.32
668;hidayat;Divisi Humas;Staff;3.95
669;winda;Divisi Humas;Staff;3.79
670;windi;Divisi Humas;Staff;2.9
671;ibrahim;Divisi Humas;Staff;2.92
672;norma;Divisi Humas;Staff;3.53
673;hilda;Divisi Humas;Staff;3.79
674;elisa;Divisi Humas;Staff;2.7
675;nurhayati;Divisi Humas;Staff;2.86
676;azhari;Divisi Humas;Staff;2.89
677;tirta;Divisi Humas;Staff;3.61
678;irawati;Divisi Humas;Staff;3.12
679;ihsan;Divisi Humas;Staff;3.43
680;teguh;Divisi Humas;Staff;2.62
681;widyaningrum;Divisi Humas;Staff;3.79
682;fitra;Divisi Humas;Staff;3.26
683;hendi;Divisi Humas;Staff;3.86
684;hasanah;Divisi Humas;Staff;3.59
685;sari;Divisi Humas;Staff;3.86
686;mas;Divisi Humas;Staff;2.65
687;ariyani;Divisi Humas;Staff;3.87
688;sundari;Divisi Humas;Staff;3.3
689;ema;Divisi Humas;Staff;3.65
690;eli;Divisi Humas;Staff;3.71
691;ikhsan;Divisi Humas;Staff;2.77
692;donny;Divisi Humas;Staff;3.8
693;siti;Divisi Humas;Staff;3.82
694;willy;Divisi Humas;Staff;3.48
695;halim;Divisi Humas;Staff;3.26
696;syaiful;Divisi Humas;Staff;3.94
697;olivia;Divisi Humas;Staff;3.48
698;yenni;Divisi Humas;Staff;3.66
699;ira;Divisi Humas;Staff;3.7
700;arya;Divisi Humas;Staff;3.43
701;irvan;Divisi Humas;Staff;3.0
702;husnul;Divisi Humas;Staff;3.02
703;nova;Divisi Humas;Staff;2.87
704;titin;Divisi Humas;Staff;3.82
705;iis;Divisi Humas;Staff;3.5
706;siska;Divisi Humas;Staff;2.76
707;puspita;Divisi Humas;Staff;3.53
708;yohana;Divisi Humas;Staff;2.95
709;rahadian;Divisi Humas;Staff;2.98
710;peter;Divisi Humas;Staff;2.86
711;guntur;Divisi Humas;Staff;2.98
712;supriyanto;Divisi Humas;Staff;3.58
713;rachman;Divisi Humas;Staff;2.76
714;ridho;Divisi Humas;Staff;3.01
715;nugraha;Divisi Humas;Staff;3.37
716;roni;Divisi Humas;Staff;3.62
717;bambang;Divisi Humas;Staff;2.54
718;slamet;Divisi Humas;Staff;2.93
719;singgih;Divisi Humas;Staff;2.69
720;dede;Divisi Humas;Staff;3.6
721;sembiring;Divisi Humas;Staff;2.81
722;prasetyo;Divisi Humas;Staff;3.07
723;ardian;Divisi Humas;Staff;3.85
724;dadang;Divisi Humas;Staff;3.82
725;puspasari;Divisi Humas;Staff;3.53
726;adi;Divisi Humas;Staff;3.24
727;nadya;Divisi Humas;Staff;3.4
728;wawan;Divisi Humas;Staff;2.63
729;iin;Divisi Humas;Staff;2.89
730;juwita;Divisi Humas;Staff;3.07
731;dika;Divisi Humas;Staff;3.4
732;dahlia;Divisi Humas;Staff;3.47
733;roza;Divisi Humas;Staff;3.48
734;dian;Divisi Humas;Staff;3.6
735;dodi;Divisi Humas;Staff;3.36
736;dewa;Divisi Humas;Staff;3.19
737;wina;Divisi Humas;Staff;3.94
738;dimas;Divisi Humas;Staff;3.62
739;mukti;Divisi Humas;Staff;2.74
740;hana;Divisi Humas;Staff;3.5
741;anugrah;Divisi Humas;Staff;2.58
742;savitri;Divisi Humas;Staff;3.93
743;margaretha;Divisi Humas;Staff;2.78
744;mita;Divisi Humas;Staff;2.74
745;mulyani;Divisi Humas;Staff;2.81
746;eva;Divisi Humas;Staff;3.74
747;emi;Divisi Humas;Staff;3.52
748;eddy;Divisi Humas;Staff;3.92
749;renny;Divisi Humas;Staff;3.03
750;sandy;Divisi Logistik;Ketua Divisi;3.19
751;wicaksono;Divisi Logistik;Staff;3.05
752;hanif;Divisi Logistik;Staff;3.93
753;sani;Divisi Logistik;Staff;3.14
754;fahmi;Divisi Logistik;Staff;2.65
755;hikmah;Divisi Logistik;Staff;2.54
756;jannah;Divisi Logistik;Staff;3.12
757;rina;Divisi Logistik;Staff;3.78
758;anton;Divisi Logistik;Staff;3.52
759;kurniawati;Divisi Logistik;Staff;3.56
760;alif;Divisi Logistik;Staff;3.24
761;febriani;Divisi Logistik;Staff;3.66
762;didi;Divisi Logistik;Staff;3.48
763;agustian;Divisi Logistik;Staff;2.86
764;putro;Divisi Logistik;Staff;2.83
765;pramita;Divisi Logistik;Staff;2.65
766;mustika;Divisi Logistik;Staff;2.6
767;debby;Divisi Logistik;Staff;3.93
768;sinta;Divisi Logistik;Staff;3.76
769;okta;Divisi Logistik;Staff;3.97
770;zainal;Divisi Logistik;Staff;2.75
771;evi;Divisi Logistik;Staff;3.19
772;yuniar;Divisi Logistik;Staff;2.81
773;nadia;Divisi Logistik;Staff;3.87
774;indriani;Divisi Logistik;Staff;2.59
775;edwin;Divisi Logistik;Staff;3.55
776;yolanda;Divisi Logistik;Staff;3.37
777;heri;Divisi Logistik;Staff;2.78
778;rima;Divisi Logistik;Staff;3.41
779;listya;Divisi Logistik;Staff;2.66
780;neni;Divisi Logistik;Staff;3.01
781;nanda;Divisi Logistik;Staff;3.34
782;andy;Divisi Logistik;Staff;3.07
783;wirawan;Divisi Logistik;Staff;3.63
784;nurul;Divisi Logistik;Staff;3.98
785;alam;Divisi Logistik;Staff;3.71
786;anggita;Divisi Logistik;Staff;3.27
787;putri;Divisi Logistik;Staff;3.31
788;titis;Divisi Logistik;Staff;3.73
789;nia;Divisi Logistik;Staff;2.68
790;galuh;Divisi Logistik;Staff;3.49
791;cahyono;Divisi Logistik;Staff;3.81
792;sandra;Divisi Logistik;Staff;2.5
793;megasari;Divisi Logistik;Staff;3.82
794;anggia;Divisi Logistik;Staff;3.23
795;nasution;Divisi Logistik;Staff;3.93
796;astrid;Divisi Logistik;Staff;3.64
797;cinta;Divisi Logistik;Staff;2.64
798;hartati;Divisi Logistik;Staff;3.22
799;tita;Divisi Logistik;Staff;3.57
800;rara;Divisi Logistik;Staff;3.95
801;widhi;Divisi Logistik;Staff;3.45
802;tri;Divisi Logistik;Staff;3.87
803;yanti;Divisi Logistik;Staff;3.1
804;setya;Divisi Logistik;Staff;3.6
805;hari;Divisi Logistik;Staff;3.03
806;setiawan;Divisi Logistik;Staff;2.71
807;martina;Divisi Logistik;Staff;3.7
808;candra;Divisi Logistik;Staff;3.06
809;lubis;Divisi Logistik;Staff;2.73
810;wijaya;Divisi Logistik;Staff;3.7
811;anggi;Divisi Logistik;Staff;3.32
812;husna;Divisi Logistik;Staff;2.84
813;yuniarti;Divisi Logistik;Staff;2.84
814;ade;Divisi Logistik;Staff;3.19
815;krisna;Divisi Logistik;Staff;2.52
816;indah;Divisi Logistik;Staff;2.61
817;farah;Divisi Logistik;Staff;3.95
818;dwi;Divisi Logistik;Staff;3.99
819;sirait;Divisi Logistik;Staff;3.49
820;panji;Divisi Logistik;Staff;3.71
821;adhitya;Divisi Logistik;Staff;3.9
822;komalasari;Divisi Logistik;Staff;3.55
823;murti;Divisi Logistik;Staff;2.72
824;riki;Divisi Logistik;Staff;3.64
825;lita;Divisi Logistik;Staff;3.2
826;erika;Divisi Logistik;Staff;2.92
827;theresia;Divisi Logistik;Staff;2.54
828;pramono;Divisi Logistik;Staff;2.94
829;rio;Divisi Logistik;Staff;3.1
830;moh.;Divisi Logistik;Staff;3.72
831;febriyanti;Divisi Logistik;Staff;3.83
832;arifin;Divisi Logistik;Staff;3.4
833;windy;Divisi Logistik;Staff;2.94
834;bima;Divisi Logistik;Staff;3.78
835;aprianto;Divisi Logistik;Staff;3.24
836;syam;Divisi Logistik;Staff;3.3
837;fauzia;Divisi Logistik;Staff;3.07
838;anindita;Divisi Logistik;Staff;3.73
839;ningrum;Divisi Logistik;Staff;2.67
840;sukma;Divisi Logistik;Staff;3.49
841;liza;Divisi Logistik;Staff;2.6
842;asep;Divisi Logistik;Staff;3.92
843;yayuk;Divisi Logistik;Staff;3.0
844;vita;Divisi Logistik;Staff;2.69
845;sugeng;Divisi Logistik;Staff;3.11
846;purwanti;Divisi Logistik;Staff;2.95
847;puspa;Divisi Logistik;Staff;3.82
848;hidayati;Divisi Logistik;Staff;3.07
849;oktaviana;Divisi Logistik;Staff;3.84
850;ana;Divisi Logistik;Staff;3.48
851;wuri;Divisi Logistik;Staff;2.64
852;sitanggang;Divisi Logistik;Staff;2.99
853;maulana;Divisi Logistik;Staff;3.62
854;roy;Divisi Logistik;Staff;3.74
855;apriani;Divisi Logistik;Staff;3.3
856;rosdiana;Divisi Logistik;Staff;3.03
857;suryani;Divisi Logistik;Staff;3.31
858;rendy;Divisi Logistik;Staff;2.98
859;ariani;Divisi Logistik;Staff;3.29
860;lenny;Divisi Logistik;Staff;3.81
861;rita;Divisi Logistik;Staff;2.94
862;dinda;Divisi Logistik;Staff;3.81
863;hutabarat;Divisi Logistik;Staff;3.63
864;kumala;Divisi Logistik;Staff;3.74
865;bayu;Divisi Logistik;Staff;2.67
866;setyaningsih;Divisi Logistik;Staff;2.78
867;maharani;Divisi Logistik;Staff;2.59
868;yoga;Divisi Logistik;Staff;3.74
869;karina;Divisi Logistik;Staff;3.57
870;muslim;Divisi Logistik;Staff;3.24
871;baiq;Divisi Logistik;Staff;2.61
872;bangun;Divisi Logistik;Staff;3.55
873;adriani;Divisi Logistik;Staff;3.77
874;faizal;Divisi Logistik;Staff;3.84
875;simanjuntak;Divisi Logistik;Staff;2.87
876;fitriana;Divisi Logistik;Staff;2.55
877;merry;Divisi Logistik;Staff;2.84
878;widya;Divisi Logistik;Staff;3.82
879;febrianto;Divisi Logistik;Staff;3.28
880;aryani;Divisi Logistik;Staff;3.19
881;hayati;Divisi Logistik;Staff;2.61
882;endah;Divisi Logistik;Staff;3.87
883;sihombing;Divisi Logistik;Staff;3.76
884;meita;Divisi Logistik;Staff;2.62
885;kurniawan;Divisi Logistik;Staff;3.81
886;silvia;Divisi Logistik;Staff;4.0
887;permatasari;Divisi Logistik;Staff;3.6
888;ulfah;Divisi Logistik;Staff;3.88
889;risma;Divisi Logistik;Staff;3.66
890;rudi;Divisi Logistik;Staff;3.92
891;asmara;Divisi Logistik;Staff;2.73
892;satya;Divisi Logistik;Staff;3.02
893;faizah;Divisi Logistik;Staff;3.9
894;lidia;Divisi Logistik;Staff;2.71
895;abdullah;Divisi Logistik;Staff;2.65
896;dyah;Divisi Logistik;Staff;2.66
897;fajri;Divisi Logistik;Staff;3.87
898;kartikasari;Divisi Logistik;Staff;3.39
899;melati;Divisi Logistik;Staff;3.93
900;angga;Divisi Logistik;Staff;3.7
901;fatimah;Divisi Logistik;Staff;2.61
902;andini;Divisi Logistik;Staff;3.97
903;ima;Divisi Logistik;Staff;2.71
904;risa;Divisi Logistik;Staff;3.25
905;utomo;Divisi Logistik;Staff;3.98
906;akhmad;Divisi Logistik;Staff;2.83
907;ambarwati;Divisi Logistik;Staff;3.17
908;dony;Divisi Logistik;Staff;3.8
909;rini;Divisi Logistik;Staff;3.97
910;ervina;Divisi Logistik;Staff;2.77
911;setiawati;Divisi Logistik;Staff;2.58
912;tanjung;Divisi Logistik;Staff;3.8
913;isma;Divisi Logistik;Staff;2.73
914;adinda;Divisi Logistik;Staff;3.59
915;riza;Divisi Logistik;Staff;3.87
916;apriyani;Divisi Logistik;Staff;2.83
917;setyawan;Divisi Logistik;Staff;3.21
918;septiani;Divisi Logistik;Staff;2.59
919;adam;Divisi Logistik;Staff;3.12
920;yani;Divisi Logistik;Staff;3.9
921;indri;Divisi Logistik;Staff;3.44
922;wanda;Divisi Logistik;Staff;2.52
923;juni;Divisi Logistik;Staff;3.11
924;anggraini;Divisi Logistik;Staff;3.18
925;rosa;Divisi Logistik;Staff;3.42
926;wardhana;Divisi Logistik;Staff;3.25
927;christian;Divisi Logistik;Staff;3.86
928;permana;Divisi Logistik;Staff;3.71
929;elsa;Divisi Logistik;Staff;2.6
930;romy;Divisi Logistik;Staff;3.41
931;astuti;Divisi Logistik;Staff;3.05
932;santi;Divisi Logistik;Staff;3.47
933;vidya;Divisi Logistik;Staff;3.49
934;intan;Divisi Logistik;Staff;2.94
935;khairul;Divisi Logistik;Staff;2.71
936;mochamad;Divisi Logistik;Staff;3.04
937;julia;Divisi Logistik;Staff;3.56
938;susilo;Divisi Logistik;Staff;3.69
939;wijayanto;Divisi Logistik;Staff;3.34
940;surya;Divisi Logistik;Staff;2.56
941;kristina;Divisi Logistik;Staff;3.33
942;wibisono;Divisi Logistik;Staff;3.16
943;rizki;Divisi Logistik;Staff;3.02
944;ibnu;Divisi Logistik;Staff;3.57
945;aziz;Divisi Logistik;Staff;3.58
946;mahardika;Divisi Logistik;Staff;3.55
947;rully;Divisi Logistik;Staff;3.07
948;setia;Divisi Logistik;Staff;2.7
949;rachma;Divisi Logistik;Staff;2.9
950;perdana;Divisi Logistik;Staff;3.73
951;erlina;Divisi Logistik;Staff;3.44
952;hary;Divisi Logistik;Staff;3.13
953;sulistyo;Divisi Logistik;Staff;3.97
954;mandasari;Divisi Logistik;Staff;3.53
955;firman;Divisi Logistik;Staff;2.51
956;eny;Divisi Logistik;Staff;3.1
957;erni;Divisi Logistik;Staff;3.55
958;fikri;Divisi Logistik;Staff;2.62
959;desty;Divisi Logistik;Staff;2.53
960;susanto;Divisi Logistik;Staff;2.85
961;yuli;Divisi Logistik;Staff;3.11
962;kurnia;Divisi Logistik;Staff;3.49
963;arini;Divisi Logistik;Staff;2.88
964;ajeng;Divisi Logistik;Staff;3.03
965;dhian;Divisi Logistik;Staff;2.91
966;budiman;Divisi Logistik;Staff;2.73
967;joko;Divisi Logistik;Staff;3.43
968;aria;Divisi Logistik;Staff;3.83
969;nana;Divisi Logistik;Staff;3.75
970;firdaus;Divisi Logistik;Staff;3.55
971;anis;Divisi Logistik;Staff;2.93
972;larasati;Divisi Logistik;Staff;2.52
973;tuti;Divisi Logistik;Staff;3.2
974;marissa;Divisi Logistik;Staff;3.47
975;emy;Divisi Logistik;Staff;2.68
976;puti;Divisi Logistik;Staff;3.16
977;wati;Divisi Logistik;Staff;2.81
978;lidya;Divisi Logistik;Staff;3.82
979;ricky;Divisi Logistik;Staff;3.38
980;imam;Divisi Logistik;Staff;2.63
981;wiwik;Divisi Logistik;Staff;3.5
982;doni;Divisi Logistik;Staff;2.86
983;simbolon;Divisi Logistik;Staff;2.54
984;yuni;Divisi Logistik;Staff;3.48
985;helmi;Divisi Logistik;Staff;3.58
986;kurniasari;Divisi Logistik;Staff;3.44
987;muchamad;Divisi Logistik;Staff;3.06
988;rahayu;Divisi Logistik;Staff;3.43
989;ginting;Divisi Logistik;Staff;3.35
990;megawati;Divisi Logistik;Staff;2.53
991;hendrik;Divisi Logistik;Staff;3.33
992;nugraheni;Divisi Logistik;Staff;3.42
993;rika;Divisi Logistik;Staff;3.66
994;deni;Divisi Logistik;Staff;3.55
995;asri;Divisi Logistik;Staff;3.64
996;noor;Divisi Logistik;Staff;3.39
997;nuraeni;Divisi Logistik;Staff;3.49
998;ady;Divisi Logistik;Staff;3.2
999;imelda;Divisi Logistik;Staff;2.75
