id;nama;divisi;jabatan;ipk
628;ridha;Divisi Logistik;Staff;3.52
629;pratomo;Divisi Logistik;Staff;2.52
630;abie;Divisi Logistik;Staff;3.63
631;hendi;Divisi Logistik;Staff;3.38
632;utari;Divisi Logistik;Staff;3.58
633;anisa;Divisi Logistik;Staff;3.29
634;ario;Divisi Logistik;Staff;2.96
635;didik;Divisi Logistik;Staff;3.85
636;evi;Divisi Logistik;Staff;3.17
637;andy;Divisi Logistik;Staff;2.75
638;yudhi;Divisi Logistik;Staff;2.66
639;doni;Divisi Logistik;Staff;3.24
640;indri;Divisi Logistik;Staff;2.66
641;fahmi;Divisi Logistik;Staff;3.62
642;artha;Divisi Logistik;Staff;2.72
643;ismail;Divisi Logistik;Staff;3.65
644;hasan;Divisi Logistik;Staff;2.97
645;christie;Divisi Logistik;Staff;3.92
646;heni;Divisi Logistik;Staff;3.31
647;abidin;Divisi Logistik;Staff;2.99
648;priyo;Divisi Logistik;Staff;3.7
649;robby;Divisi Logistik;Staff;2.91
650;syah;Divisi Logistik;Staff;3.93
651;ekawati;Divisi Logistik;Staff;3.89
652;baiq;Divisi Logistik;Staff;3.06
653;saragih;Divisi Logistik;Staff;3.81
654;hermawan;Divisi Logistik;Staff;3.85
655;paramitha;Divisi Logistik;Staff;3.55
656;amelia;Divisi Logistik;Staff;3.41
657;desty;Divisi Logistik;Staff;3.7
658;jayanti;Divisi Logistik;Staff;3.54
659;dwi;Divisi Logistik;Staff;3.13
660;erma;Divisi Logistik;Staff;2.93
661;budi;Divisi Logistik;Staff;3.78
662;rizky;Divisi Logistik;Staff;3.93
663;husna;Divisi Logistik;Staff;2.64
664;puti;Divisi Logistik;Staff;3.43
665;hary;Divisi Logistik;Staff;2.62
666;erika;Divisi Logistik;Staff;3.73
667;perdana;Divisi Logistik;Staff;3.63
668;gina;Divisi Logistik;Staff;3.34
669;anastasia;Divisi Logistik;Staff;3.19
670;juliana;Divisi Logistik;Staff;3.22
671;yolanda;Divisi Logistik;Staff;2.57
672;nanda;Divisi Logistik;Staff;3.27
673;rizqi;Divisi Logistik;Staff;3.47
674;cinta;Divisi Logistik;Staff;3.3
675;anggi;Divisi Logistik;Staff;2.89
676;wahyudi;Divisi Logistik;Staff;2.58
677;roro;Divisi Logistik;Staff;3.71
678;hutabarat;Divisi Logistik;Staff;2.67
679;susilo;Divisi Logistik;Staff;3.48
680;windi;Divisi Logistik;Staff;3.16
681;regina;Divisi Logistik;Staff;3.06
682;romi;Divisi Logistik;Staff;3.69
683;widodo;Divisi Logistik;Staff;3.15
684;ridho;Divisi Logistik;Staff;3.98
685;yuyun;Divisi Logistik;Staff;3.69
686;julia;Divisi Logistik;Staff;3.13
687;ade;Divisi Logistik;Staff;3.27
688;lumban;Divisi Logistik;Staff;2.52
689;marisa;Divisi Logistik;Staff;3.33
690;setiawati;Divisi Logistik;Staff;3.72
691;mita;Divisi Logistik;Staff;3.98
692;ariyani;Divisi Logistik;Staff;2.63
693;fransiska;Divisi Logistik;Staff;3.74
694;agustina;Divisi Logistik;Staff;3.16
695;gunawan;Divisi Logistik;Staff;3.52
696;sundari;Divisi Logistik;Staff;3.43
697;heri;Divisi Logistik;Staff;3.02
698;nugraha;Divisi Logistik;Staff;3.18
699;kurniasih;Divisi Logistik;Staff;3.04
