id;nama;divisi;jabatan;ipk
633;anisa;Divisi Humas;Staff;3.29
634;ario;Divisi Humas;Staff;2.96
635;didik;Divisi Humas;Staff;3.85
636;evi;Divisi Humas;Staff;3.17
637;andy;Divisi Humas;Staff;2.75
638;yudhi;Divisi Humas;Staff;2.66
639;doni;Divisi Humas;Staff;3.24
640;indri;Divisi Humas;Staff;2.66
641;fahmi;Divisi Humas;Staff;3.62
642;artha;Divisi Humas;Staff;2.72
643;ismail;Divisi Humas;Staff;3.65
644;hasan;Divisi Humas;Staff;2.97
645;christie;Divisi Humas;Staff;3.92
646;heni;Divisi Humas;Staff;3.31
647;abidin;Divisi Humas;Staff;2.99
648;priyo;Divisi Humas;Staff;3.7
649;robby;Divisi Humas;Staff;2.91
650;syah;Divisi Humas;Staff;3.93
651;ekawati;Divisi Humas;Staff;3.89
652;baiq;Divisi Humas;Staff;3.06
653;saragih;Divisi Humas;Staff;3.81
654;hermawan;Divisi Humas;Staff;3.85
655;paramitha;Divisi Humas;Staff;3.55
656;amelia;Divisi Humas;Staff;3.41
657;desty;Divisi Humas;Staff;3.7
658;jayanti;Divisi Humas;Staff;3.54
659;dwi;Divisi Humas;Staff;3.13
660;erma;Divisi Humas;Staff;2.93
661;budi;Divisi Humas;Staff;3.78
662;rizky;Divisi Humas;Staff;3.93
663;husna;Divisi Humas;Staff;2.64
664;puti;Divisi Humas;Staff;3.43
665;hary;Divisi Humas;Staff;2.62
666;erika;Divisi Humas;Staff;3.73
667;perdana;Divisi Humas;Staff;3.63
668;gina;Divisi Humas;Staff;3.34
669;anastasia;Divisi Humas;Staff;3.19
670;juliana;Divisi Humas;Staff;3.22
671;yolanda;Divisi Humas;Staff;2.57
672;nanda;Divisi Humas;Staff;3.27
673;rizqi;Divisi Humas;Staff;3.47
674;cinta;Divisi Humas;Staff;3.3
675;anggi;Divisi Humas;Staff;2.89
676;wahyudi;Divisi Humas;Staff;2.58
677;roro;Divisi Humas;Staff;3.71
678;hutabarat;Divisi Humas;Staff;2.67
679;susilo;Divisi Humas;Staff;3.48
680;windi;Divisi Humas;Staff;3.16
681;regina;Divisi Humas;Staff;3.06
682;romi;Divisi Humas;Staff;3.69
683;widodo;Divisi Humas;Staff;3.15
684;ridho;Divisi Humas;Staff;3.98
685;yuyun;Divisi Humas;Staff;3.69
686;julia;Divisi Humas;Staff;3.13
687;ade;Divisi Humas;Staff;3.27
688;lumban;Divisi Humas;Staff;2.52
689;marisa;Divisi Humas;Staff;3.33
690;setiawati;Divisi Humas;Staff;3.72
691;mita;Divisi Humas;Staff;3.98
692;ariyani;Divisi Humas;Staff;2.63
693;fransiska;Divisi Humas;Staff;3.74
694;agustina;Divisi Humas;Staff;3.16
695;gunawan;Divisi Humas;Staff;3.52
696;sundari;Divisi Humas;Staff;3.43
697;heri;Divisi Humas;Staff;3.02
698;nugraha;Divisi Humas;Staff;3.18
699;kurniasih;Divisi Humas;Staff;3.04
700;reza;Divisi Humas;Staff;3.21
701;khotimah;Divisi Humas;Staff;3.52
702;eli;Divisi Humas;Staff;2.89
703;setya;Divisi Humas;Staff;3.05
704;simanjuntak;Divisi Humas;Staff;3.49
705;ita;Divisi Humas;Staff;2.91
706;febriyanti;Divisi Humas;Staff;3.24
707;leonardo;Divisi Humas;Staff;3.35
708;elly;Divisi Humas;Staff;3.96
709;elisa;Divisi Humas;Staff;3.6
710;atik;Divisi Humas;Staff;3.72
711;alamsyah;Divisi Humas;Staff;3.6
712;helmi;Divisi Humas;Staff;2.85
713;juli;Divisi Humas;Staff;2.91
714;ananda;Divisi Humas;Staff;3.91
715;saraswati;Divisi Humas;Staff;3.26
716;miftahul;Divisi Humas;Staff;3.03
717;ningrum;Divisi Humas;Staff;3.54
718;agus;Divisi Humas;Staff;3.25
719;lia;Divisi Humas;Staff;3.9
720;ulfa;Divisi Humas;Staff;2.72
721;eva;Divisi Humas;Staff;3.57
722;asri;Divisi Humas;Staff;3.51
723;tiara;Divisi Humas;Staff;3.3
724;imelda;Divisi Humas;Staff;3.86
725;dhani;Divisi Humas;Staff;3.69
726;deny;Divisi Humas;Staff;3.1
727;umi;Divisi Humas;Staff;2.58
728;elfrida;Divisi Humas;Staff;3.73
729;wiwik;Divisi Humas;Staff;2.59
730;yudha;Divisi Humas;Staff;3.31
731;hendri;Divisi Humas;Staff;3.43
732;saputri;Divisi Humas;Staff;3.42
733;hastuti;Divisi Humas;Staff;2.66
734;lenny;Divisi Humas;Staff;3.32
735;ike;Divisi Humas;Staff;2.85
736;gilang;Divisi Humas;Staff;2.8
737;effendi;Divisi Humas;Staff;3.95
738;luh;Divisi Humas;Staff;2.67
739;anak;Divisi Humas;Staff;3.64
740;cut;Divisi Humas;Staff;3.45
741;akbar;Divisi Humas;Staff;3.4
742;ginting;Divisi Humas;Staff;3.12
743;ajie;Divisi Humas;Staff;2.55
744;azmi;Divisi Humas;Staff;3.26
745;laura;Divisi Humas;Staff;2.5
746;rina;Divisi Humas;Staff;2.6
747;adi;Divisi Humas;Staff;3.2
748;dony;Divisi Humas;Staff;3.59
749;marissa;Divisi Humas;Staff;2.84
750;nina;Divisi Logistik;Ketua Divisi;2.55
751;andri;Divisi Logistik;Staff;3.53
752;novi;Divisi Logistik;Staff;2.83
753;efendi;Divisi Logistik;Staff;3.47
754;sembiring;Divisi Logistik;Staff;3.77
755;yusnita;Divisi Logistik;Staff;3.15
756;anggun;Divisi Logistik;Staff;2.83
757;agnes;Divisi Logistik;Staff;2.85
758;emi;Divisi Logistik;Staff;3.65
759;eni;Divisi Logistik;Staff;2.56
760;donny;Divisi Logistik;Staff;3.46
761;retno;Divisi Logistik;Staff;3.96
762;wicaksono;Divisi Logistik;Staff;2.51
763;devy;Divisi Logistik;Staff;3.76
764;wijayanti;Divisi Logistik;Staff;2.7
765;tia;Divisi Logistik;Staff;3.98
766;hayati;Divisi Logistik;Staff;3.14
767;citra;Divisi Logistik;Staff;2.58
768;poppy;Divisi Logistik;Staff;3.66
769;andriana;Divisi Logistik;Staff;2.94
770;akhmad;Divisi Logistik;Staff;3.38
771;ibrahim;Divisi Logistik;Staff;3.62
772;azis;Divisi Logistik;Staff;3.3
773;pandu;Divisi Logistik;Staff;3.54
774;anik;Divisi Logistik;Staff;3.75
775;rara;Divisi Logistik;Staff;3.87
776;haryo;Divisi Logistik;Staff;3.27
777;arifin;Divisi Logistik;Staff;3.67
778;muttaqin;Divisi Logistik;Staff;2.93
779;taufan;Divisi Logistik;Staff;2.58
780;silalahi;Divisi Logistik;Staff;3.57
781;yuniar;Divisi Logistik;Staff;2.64
782;firman;Divisi Logistik;Staff;3.7
783;risna;Divisi Logistik;Staff;3.9
784;yuda;Divisi Logistik;Staff;3.26
785;putu;Divisi Logistik;Staff;3.34
786;didi;Divisi Logistik;Staff;2.54
787;purnamasari;Divisi Logistik;Staff;3.48
788;lukman;Divisi Logistik;Staff;3.73
789;elsa;Divisi Logistik;Staff;3.71
790;tanjung;Divisi Logistik;Staff;3.16
791;mia;Divisi Logistik;Staff;3.81
792;astuti;Divisi Logistik;Staff;3.1
793;mulyani;Divisi Logistik;Staff;3.15
794;ihsan;Divisi Logistik;Staff;2.53
795;salman;Divisi Logistik;Staff;3.05
796;sulistyo;Divisi Logistik;Staff;2.61
797;dinar;Divisi Logistik;Staff;3.48
798;peter;Divisi Logistik;Staff;3.42
799;hidayah;Divisi Logistik;Staff;2.74
800;wuri;Divisi Logistik;Staff;3.85
801;candra;Divisi Logistik;Staff;2.76
802;febriani;Divisi Logistik;Staff;3.25
803;sandra;Divisi Logistik;Staff;3.85
804;noviana;Divisi Logistik;Staff;3.33
805;ari;Divisi Logistik;Staff;2.66
806;ricky;Divisi Logistik;Staff;3.73
807;martha;Divisi Logistik;Staff;3.92
808;noni;Divisi Logistik;Staff;3.89
809;riski;Divisi Logistik;Staff;3.98
810;imam;Divisi Logistik;Staff;3.01
811;tua;Divisi Logistik;Staff;2.85
812;parulian;Divisi Logistik;Staff;2.51
813;deddy;Divisi Logistik;Staff;3.99
814;catur;Divisi Logistik;Staff;2.85
815;anindita;Divisi Logistik;Staff;3.89
816;sarah;Divisi Logistik;Staff;3.11
817;fitria;Divisi Logistik;Staff;3.26
818;oktarina;Divisi Logistik;Staff;3.66
819;yulianti;Divisi Logistik;Staff;3.34
820;nasution;Divisi Logistik;Staff;3.52
821;pramono;Divisi Logistik;Staff;3.91
822;diana;Divisi Logistik;Staff;2.97
823;noviani;Divisi Logistik;Staff;2.58
824;yayuk;Divisi Logistik;Staff;3.85
825;desy;Divisi Logistik;Staff;2.84
826;hasibuan;Divisi Logistik;Staff;3.44
827;siti;Divisi Logistik;Staff;2.63
828;happy;Divisi Logistik;Staff;3.35
829;meutia;Divisi Logistik;Staff;3.4
830;taufiq;Divisi Logistik;Staff;3.88
831;nuraeni;Divisi Logistik;Staff;3.99
832;anis;Divisi Logistik;Staff;3.31
833;purnama;Divisi Logistik;Staff;3.51
834;riani;Divisi Logistik;Staff;3.81
835;yeni;Divisi Logistik;Staff;3.14
836;bima;Divisi Logistik;Staff;3.66
837;maulida;Divisi Logistik;Staff;3.77
838;susi;Divisi Logistik;Staff;3.24
839;prasetya;Divisi Logistik;Staff;3.76
840;widya;Divisi Logistik;Staff;3.34
841;reni;Divisi Logistik;Staff;2.92
842;galuh;Divisi Logistik;Staff;3.48
843;karina;Divisi Logistik;Staff;3.94
844;angelina;Divisi Logistik;Staff;3.77
845;alam;Divisi Logistik;Staff;2.8
846;lita;Divisi Logistik;Staff;3.73
847;widhi;Divisi Logistik;Staff;3.25
848;andrian;Divisi Logistik;Staff;3.51
849;angelia;Divisi Logistik;Staff;2.55
850;amri;Divisi Logistik;Staff;3.32
851;bagus;Divisi Logistik;Staff;3.33
852;indrawati;Divisi Logistik;Staff;3.57
853;fuad;Divisi Logistik;Staff;2.83
854;tita;Divisi Logistik;Staff;3.8
855;piter;Divisi Logistik;Staff;2.77
856;ruth;Divisi Logistik;Staff;3.55
857;taufik;Divisi Logistik;Staff;3.17
858;martina;Divisi Logistik;Staff;2.55
859;amir;Divisi Logistik;Staff;3.72
860;asmara;Divisi Logistik;Staff;3.23
861;ridwan;Divisi Logistik;Staff;3.76
862;haryanto;Divisi Logistik;Staff;2.69
863;anjar;Divisi Logistik;Staff;2.81
864;sulastri;Divisi Logistik;Staff;3.06
865;sakti;Divisi Logistik;Staff;3.26
866;sutrisno;Divisi Logistik;Staff;2.94
867;putro;Divisi Logistik;Staff;2.78
868;hajar;Divisi Logistik;Staff;3.76
869;gede;Divisi Logistik;Staff;3.17
870;sukmawati;Divisi Logistik;Staff;3.85
871;pratiwi;Divisi Logistik;Staff;2.68
872;wina;Divisi Logistik;Staff;3.31
873;laila;Divisi Logistik;Staff;2.52
874;irwan;Divisi Logistik;Staff;3.53
875;harahap;Divisi Logistik;Staff;3.13
876;rizal;Divisi Logistik;Staff;3.7
877;prita;Divisi Logistik;Staff;2.61
878;marina;Divisi Logistik;Staff;3.37
879;handayani;Divisi Logistik;Staff;2.59
880;lisa;Divisi Logistik;Staff;3.79
881;romy;Divisi Logistik;Staff;2.62
882;setyowati;Divisi Logistik;Staff;3.41
883;erlina;Divisi Logistik;Staff;3.18
884;sekar;Divisi Logistik;Staff;2.98
885;anggita;Divisi Logistik;Staff;3.26
886;iis;Divisi Logistik;Staff;2.9
887;anita;Divisi Logistik;Staff;3.5
888;fajri;Divisi Logistik;Staff;3.65
889;astri;Divisi Logistik;Staff;3.51
890;syaiful;Divisi Logistik;Staff;3.76
891;frida;Divisi Logistik;Staff;2.6
892;nova;Divisi Logistik;Staff;3.28
893;wahyu;Divisi Logistik;Staff;3.91
894;mila;Divisi Logistik;Staff;3.84
895;maulina;Divisi Logistik;Staff;2.94
896;haris;Divisi Logistik;Staff;3.36
897;seto;Divisi Logistik;Staff;3.17
898;rony;Divisi Logistik;Staff;3.84
899;hilda;Divisi Logistik;Staff;3.61
900;murti;Divisi Logistik;Staff;2.96
901;wayan;Divisi Logistik;Staff;2.63
902;rachmat;Divisi Logistik;Staff;3.45
903;wijaya;Divisi Logistik;Staff;2.92
904;hapsari;Divisi Logistik;Staff;3.9
905;bintang;Divisi Logistik;Staff;3.86
906;linda;Divisi Logistik;Staff;3.47
907;rita;Divisi Logistik;Staff;3.61
908;purwanti;Divisi Logistik;Staff;3.21
909;amin;Divisi Logistik;Staff;3.09
910;denny;Divisi Logistik;Staff;3.38
911;komang;Divisi Logistik;Staff;3.11
912;ina;Divisi Logistik;Staff;3.84
913;fika;Divisi Logistik;Staff;3.69
914;roy;Divisi Logistik;Staff;3.69
915;erni;Divisi Logistik;Staff;3.1
916;hanif;Divisi Logistik;Staff;3.68
917;dody;Divisi Logistik;Staff;3.76
918;trisnawati;Divisi Logistik;Staff;2.84
919;septi;Divisi Logistik;Staff;3.84
920;jannah;Divisi Logistik;Staff;3.16
921;ester;Divisi Logistik;Staff;2.55
922;syahputra;Divisi Logistik;Staff;3.63
923;rachmawati;Divisi Logistik;Staff;3.7
924;fitri;Divisi Logistik;Staff;3.83
925;anang;Divisi Logistik;Staff;3.79
926;juwita;Divisi Logistik;Staff;3.97
927;bobby;Divisi Logistik;Staff;3.49
928;chandra;Divisi Logistik;Staff;3.56
929;deni;Divisi Logistik;Staff;3.67
930;ida;Divisi Logistik;Staff;2.92
931;rahmat;Divisi Logistik;Staff;2.57
932;evy;Divisi Logistik;Staff;2.71
933;maya;Divisi Logistik;Staff;2.52
934;yuanita;Divisi Logistik;Staff;3.88
935;anggoro;Divisi Logistik;Staff;3.7
936;megasari;Divisi Logistik;Staff;3.39
937;dian;Divisi Logistik;Staff;3.17
938;carolina;Divisi Logistik;Staff;2.89
939;ratnasari;Divisi Logistik;Staff;3.88
940;moh.;Divisi Logistik;Staff;3.15
941;moch.;Divisi Logistik;Staff;3.73
942;budiman;Divisi Logistik;Staff;3.22
943;ilham;Divisi Logistik;Staff;3.29
944;indriani;Divisi Logistik;Staff;3.37
945;ratna;Divisi Logistik;Staff;3.63
946;wirawan;Divisi Logistik;Staff;2.9
947;ambar;Divisi Logistik;Staff;3.14
948;puspitasari;Divisi Logistik;Staff;2.71
949;marta;Divisi Logistik;Staff;3.99
950;novitasari;Divisi Logistik;Staff;2.91
951;santoso;Divisi Logistik;Staff;3.89
952;tampubolon;Divisi Logistik;Staff;3.02
953;senja;Divisi Logistik;Staff;2.76
954;novia;Divisi Logistik;Staff;3.73
955;arief;Divisi Logistik;Staff;3.62
956;indah;Divisi Logistik;Staff;3.22
957;kurniawan;Divisi Logistik;Staff;2.72
958;joko;Divisi Logistik;Staff;3.94
959;hartanto;Divisi Logistik;Staff;3.13
960;setyaningsih;Divisi Logistik;Staff;2.6
961;fajar;Divisi Logistik;Staff;3.27
962;eny;Divisi Logistik;Staff;3.21
963;anggit;Divisi Logistik;Staff;3.0
964;triana;Divisi Logistik;Staff;3.12
965;adhi;Divisi Logistik;Staff;3.45
966;afni;Divisi Logistik;Staff;3.25
967;lilik;Divisi Logistik;Staff;2.78
968;titi;Divisi Logistik;Staff;2.8
969;darma;Divisi Logistik;Staff;2.57
970;jonatan;Divisi Logistik;Staff;2.79
971;johan;Divisi Logistik;Staff;3.64
972;apriani;Divisi Logistik;Staff;2.58
973;miranti;Divisi Logistik;Staff;2.92
974;riri;Divisi Logistik;Staff;3.72
975;silvia;Divisi Logistik;Staff;2.86
976;fitriah;Divisi Logistik;Staff;3.9
977;ajeng;Divisi Logistik;Staff;3.31
978;mayasari;Divisi Logistik;Staff;2.65
979;agustian;Divisi Logistik;Staff;3.19
980;rahadian;Divisi Logistik;Staff;2.85
981;mutiara;Divisi Logistik;Staff;2.67
982;ady;Divisi Logistik;Staff;3.06
983;andini;Divisi Logistik;Staff;2.53
984;oktaviana;Divisi Logistik;Staff;3.53
985;khairul;Divisi Logistik;Staff;3.24
986;dedy;Divisi Logistik;Staff;3.81
987;nia;Divisi Logistik;Staff;3.74
988;ira;Divisi Logistik;Staff;2.77
989;tuti;Divisi Logistik;Staff;2.63
990;sofia;Divisi Logistik;Staff;3.14
991;desi;Divisi Logistik;Staff;3.63
992;rasyid;Divisi Logistik;Staff;3.96
993;hidayat;Divisi Logistik;Staff;3.4
994;dicky;Divisi Logistik;Staff;3.93
995;tika;Divisi Logistik;Staff;3.52
996;edwin;Divisi Logistik;Staff;3.46
997;dyan;Divisi Logistik;Staff;3.99
998;maharani;Divisi Logistik;Staff;2.73
999;melinda;Divisi Logistik;Staff;2.85
