id;nama;divisi;jabatan;ipk
634;yuni;Divisi Humas;Staff;3.96
635;kurnia;Divisi Humas;Staff;3.37
636;hastuti;Divisi Humas;Staff;3.13
637;wulan;Divisi Humas;Staff;2.75
638;hermanto;Divisi Humas;Staff;3.53
639;mayang;Divisi Humas;Staff;3.54
640;mulya;Divisi Humas;Staff;3.06
641;sri;Divisi Humas;Staff;3.19
642;hartanto;Divisi Humas;Staff;3.61
643;luthfi;Divisi Humas;Staff;3.53
644;sirait;Divisi Humas;Staff;3.13
645;melinda;Divisi Humas;Staff;2.95
646;satya;Divisi Humas;Staff;3.76
647;wardhani;Divisi Humas;Staff;2.79
648;sapta;Divisi Humas;Staff;3.57
649;nana;Divisi Humas;Staff;3.71
650;firmansyah;Divisi Humas;Staff;2.55
651;ismail;Divisi Humas;Staff;3.54
652;romy;Divisi Humas;Staff;3.67
653;efendi;Divisi Humas;Staff;3.53
654;novita;Divisi Humas;Staff;3.93
655;ulfa;Divisi Humas;Staff;3.89
656;lisa;Divisi Humas;Staff;2.78
657;rachmad;Divisi Humas;Staff;3.51
658;ratih;Divisi Humas;Staff;2.58
659;syahputra;Divisi Humas;Staff;2.91
660;setyo;Divisi Humas;Staff;2.64
661;ibrahim;Divisi Humas;Staff;2.76
662;peter;Divisi Humas;Staff;3.5
663;purnama;Divisi Humas;Staff;3.2
664;fauzi;Divisi Humas;Staff;2.82
665;muslim;Divisi Humas;Staff;2.7
666;roza;Divisi Humas;Staff;2.87
667;saragih;Divisi Humas;Staff;3.56
668;hendrik;Divisi Humas;Staff;3.17
669;silvia;Divisi Humas;Staff;3.39
670;haris;Divisi Humas;Staff;3.8
671;endah;Divisi Humas;Staff;3.79
672;widodo;Divisi Humas;Staff;3.19
673;rahmat;Divisi Humas;Staff;3.04
674;nani;Divisi Humas;Staff;2.56
675;darma;Divisi Humas;Staff;3.9
676;octaviani;Divisi Humas;Staff;3.04
677;astri;Divisi Humas;Staff;3.17
678;sanjaya;Divisi Humas;Staff;3.62
679;ningrum;Divisi Humas;Staff;3.16
680;maharani;Divisi Humas;Staff;2.71
681;ade;Divisi Humas;Staff;3.84
682;yayuk;Divisi Humas;Staff;3.33
683;cahyono;Divisi Humas;Staff;2.78
684;agustini;Divisi Humas;Staff;3.9
685;natalia;Divisi Humas;Staff;2.73
686;emi;Divisi Humas;Staff;3.38
687;panji;Divisi Humas;Staff;3.0
688;evi;Divisi Humas;Staff;3.18
689;sitti;Divisi Humas;Staff;2.8
690;iskandar;Divisi Humas;Staff;2.68
691;prabowo;Divisi Humas;Staff;3.61
692;dyah;Divisi Humas;Staff;3.08
693;lidya;Divisi Humas;Staff;3.71
694;trisna;Divisi Humas;Staff;3.81
695;mas;Divisi Humas;Staff;3.14
696;ricky;Divisi Humas;Staff;3.31
697;latifah;Divisi Humas;Staff;2.85
698;sitanggang;Divisi Humas;Staff;2.78
699;purba;Divisi Humas;Staff;3.54
700;yanti;Divisi Humas;Staff;3.53
701;kukuh;Divisi Humas;Staff;2.54
702;aries;Divisi Humas;Staff;3.78
703;handayani;Divisi Humas;Staff;3.63
704;david;Divisi Humas;Staff;2.7
705;anggoro;Divisi Humas;Staff;3.67
706;palupi;Divisi Humas;Staff;3.02
707;catur;Divisi Humas;Staff;2.52
708;pratiwi;Divisi Humas;Staff;2.51
709;ilham;Divisi Humas;Staff;3.74
710;karlina;Divisi Humas;Staff;2.71
711;novianti;Divisi Humas;Staff;3.66
712;nyoman;Divisi Humas;Staff;3.71
713;erwin;Divisi Humas;Staff;3.84
714;susi;Divisi Humas;Staff;3.2
715;julia;Divisi Humas;Staff;3.47
716;juli;Divisi Humas;Staff;2.85
717;priyo;Divisi Humas;Staff;3.35
718;azizah;Divisi Humas;Staff;3.01
719;syafitri;Divisi Humas;Staff;3.75
720;azis;Divisi Humas;Staff;4.0
721;rahayu;Divisi Humas;Staff;3.4
722;siregar;Divisi Humas;Staff;2.69
723;irene;Divisi Humas;Staff;2.55
724;vita;Divisi Humas;Staff;3.58
725;monica;Divisi Humas;Staff;3.68
726;hajar;Divisi Humas;Staff;2.99
727;lenny;Divisi Humas;Staff;3.16
728;afriani;Divisi Humas;Staff;3.59
729;titi;Divisi Humas;Staff;3.8
730;anggara;Divisi Humas;Staff;3.93
731;elisabeth;Divisi Humas;Staff;2.77
732;dyan;Divisi Humas;Staff;2.81
733;rendy;Divisi Humas;Staff;2.52
734;didik;Divisi Humas;Staff;3.88
735;gultom;Divisi Humas;Staff;3.83
736;rani;Divisi Humas;Staff;3.11
737;septi;Divisi Humas;Staff;2.52
738;firdaus;Divisi Humas;Staff;3.08
739;yohana;Divisi Humas;Staff;3.77
740;era;Divisi Humas;Staff;3.85
741;paramitha;Divisi Humas;Staff;2.9
742;aini;Divisi Humas;Staff;2.85
743;adityo;Divisi Humas;Staff;2.76
744;lidia;Divisi Humas;Staff;2.63
745;rara;Divisi Humas;Staff;2.84
746;hidayati;Divisi Humas;Staff;2.74
747;mira;Divisi Humas;Staff;2.87
748;muhammad;Divisi Humas;Staff;3.37
749;supriyanto;Divisi Humas;Staff;3.22
750;wulandari;Divisi Logistik;Ketua Divisi;2.54
751;andina;Divisi Logistik;Staff;3.24
752;pribadi;Divisi Logistik;Staff;2.87
753;teguh;Divisi Logistik;Staff;3.83
754;dwi;Divisi Logistik;Staff;3.86
755;dony;Divisi Logistik;Staff;3.0
756;rio;Divisi Logistik;Staff;2.6
757;isma;Divisi Logistik;Staff;2.53
758;uswatun;Divisi Logistik;Staff;3.32
759;liza;Divisi Logistik;Staff;2.9
760;akhmad;Divisi Logistik;Staff;3.93
761;diyah;Divisi Logistik;Staff;3.91
762;putra;Divisi Logistik;Staff;3.84
763;akbar;Divisi Logistik;Staff;3.24
764;andika;Divisi Logistik;Staff;3.35
765;noor;Divisi Logistik;Staff;3.43
766;baiq;Divisi Logistik;Staff;2.86
767;abidin;Divisi Logistik;Staff;3.58
768;dede;Divisi Logistik;Staff;3.72
769;tantri;Divisi Logistik;Staff;3.85
770;syarif;Divisi Logistik;Staff;3.45
771;purwanto;Divisi Logistik;Staff;2.51
772;selly;Divisi Logistik;Staff;3.0
773;aryo;Divisi Logistik;Staff;2.98
774;reny;Divisi Logistik;Staff;3.09
775;agustinus;Divisi Logistik;Staff;3.9
776;pertiwi;Divisi Logistik;Staff;3.84
777;maria;Divisi Logistik;Staff;3.61
778;ali;Divisi Logistik;Staff;2.6
779;cahya;Divisi Logistik;Staff;2.85
780;kartikasari;Divisi Logistik;Staff;3.37
781;ester;Divisi Logistik;Staff;3.04
782;rosdiana;Divisi Logistik;Staff;2.83
783;imelda;Divisi Logistik;Staff;3.78
784;reza;Divisi Logistik;Staff;3.84
785;maya;Divisi Logistik;Staff;2.6
786;indra;Divisi Logistik;Staff;3.72
787;fransisca;Divisi Logistik;Staff;3.08
788;febrina;Divisi Logistik;Staff;3.47
789;eliza;Divisi Logistik;Staff;3.8
790;rifki;Divisi Logistik;Staff;3.85
791;aryani;Divisi Logistik;Staff;3.9
792;eva;Divisi Logistik;Staff;2.96
793;desy;Divisi Logistik;Staff;3.87
794;okta;Divisi Logistik;Staff;2.98
795;alif;Divisi Logistik;Staff;2.7
796;mirza;Divisi Logistik;Staff;3.0
797;lilik;Divisi Logistik;Staff;3.04
798;wayan;Divisi Logistik;Staff;3.09
799;fahmi;Divisi Logistik;Staff;3.7
800;dini;Divisi Logistik;Staff;3.25
801;setiawati;Divisi Logistik;Staff;3.19
802;krisna;Divisi Logistik;Staff;2.76
803;sulastri;Divisi Logistik;Staff;3.68
804;mulyani;Divisi Logistik;Staff;3.29
805;danu;Divisi Logistik;Staff;3.06
806;maulina;Divisi Logistik;Staff;2.81
807;carolina;Divisi Logistik;Staff;3.27
808;septian;Divisi Logistik;Staff;3.55
809;laili;Divisi Logistik;Staff;3.52
810;danang;Divisi Logistik;Staff;3.77
811;widyaningrum;Divisi Logistik;Staff;3.3
812;bahri;Divisi Logistik;Staff;3.24
813;aprianto;Divisi Logistik;Staff;3.17
814;intan;Divisi Logistik;Staff;3.54
815;wanda;Divisi Logistik;Staff;3.24
816;ike;Divisi Logistik;Staff;3.4
817;ni;Divisi Logistik;Staff;2.77
818;feri;Divisi Logistik;Staff;2.93
819;retno;Divisi Logistik;Staff;3.79
820;wawan;Divisi Logistik;Staff;3.33
821;fina;Divisi Logistik;Staff;3.89
822;dani;Divisi Logistik;Staff;3.42
823;sinaga;Divisi Logistik;Staff;3.37
824;yudhi;Divisi Logistik;Staff;2.66
825;aprilia;Divisi Logistik;Staff;3.79
826;wiwin;Divisi Logistik;Staff;2.72
827;sulistyo;Divisi Logistik;Staff;3.6
828;chandra;Divisi Logistik;Staff;2.89
829;elisa;Divisi Logistik;Staff;3.84
830;bintang;Divisi Logistik;Staff;2.59
831;putro;Divisi Logistik;Staff;3.52
832;ardi;Divisi Logistik;Staff;3.41
833;ragil;Divisi Logistik;Staff;3.46
834;ramadhan;Divisi Logistik;Staff;2.93
835;herman;Divisi Logistik;Staff;2.93
836;resti;Divisi Logistik;Staff;3.15
837;napitupulu;Divisi Logistik;Staff;2.97
838;syarifah;Divisi Logistik;Staff;3.24
839;ida;Divisi Logistik;Staff;3.07
840;puspita;Divisi Logistik;Staff;3.59
841;ambarwati;Divisi Logistik;Staff;3.27
842;santoso;Divisi Logistik;Staff;3.46
843;ridha;Divisi Logistik;Staff;3.98
844;lala;Divisi Logistik;Staff;3.18
845;noviyanti;Divisi Logistik;Staff;3.01
846;yunia;Divisi Logistik;Staff;2.96
847;santy;Divisi Logistik;Staff;3.33
848;willy;Divisi Logistik;Staff;3.73
849;devita;Divisi Logistik;Staff;2.68
850;arifah;Divisi Logistik;Staff;2.7
851;anwar;Divisi Logistik;Staff;2.96
852;eko;Divisi Logistik;Staff;3.89
853;puspa;Divisi Logistik;Staff;3.18
854;lubis;Divisi Logistik;Staff;3.88
855;yusnita;Divisi Logistik;Staff;3.0
856;sani;Divisi Logistik;Staff;3.29
857;roni;Divisi Logistik;Staff;2.93
858;samuel;Divisi Logistik;Staff;2.97
859;afrizal;Divisi Logistik;Staff;2.52
860;bagus;Divisi Logistik;Staff;3.94
861;husna;Divisi Logistik;Staff;3.92
862;alex;Divisi Logistik;Staff;3.28
863;merry;Divisi Logistik;Staff;3.48
864;puri;Divisi Logistik;Staff;3.18
865;tirta;Divisi Logistik;Staff;2.54
866;kharisma;Divisi Logistik;Staff;3.49
867;maulana;Divisi Logistik;Staff;3.02
868;nia;Divisi Logistik;Staff;3.26
869;suryo;Divisi Logistik;Staff;2.75
870;satrio;Divisi Logistik;Staff;3.69
871;larasati;Divisi Logistik;Staff;3.64
872;devi;Divisi Logistik;Staff;3.14
873;yulianti;Divisi Logistik;Staff;3.11
874;gunawan;Divisi Logistik;Staff;3.06
875;deny;Divisi Logistik;Staff;3.39
876;nanang;Divisi Logistik;Staff;3.52
877;muttaqin;Divisi Logistik;Staff;3.01
878;nurhasanah;Divisi Logistik;Staff;3.66
879;ulfah;Divisi Logistik;Staff;2.85
880;indah;Divisi Logistik;Staff;2.59
881;slamet;Divisi Logistik;Staff;3.23
882;afni;Divisi Logistik;Staff;2.59
883;noviana;Divisi Logistik;Staff;3.06
884;ana;Divisi Logistik;Staff;3.73
885;hanifah;Divisi Logistik;Staff;2.74
886;azhari;Divisi Logistik;Staff;3.18
887;prasetya;Divisi Logistik;Staff;3.94
888;titin;Divisi Logistik;Staff;3.88
889;mayasari;Divisi Logistik;Staff;3.43
890;dewi;Divisi Logistik;Staff;2.58
891;dina;Divisi Logistik;Staff;3.78
892;ariyani;Divisi Logistik;Staff;3.68
893;candra;Divisi Logistik;Staff;3.65
894;rahadian;Divisi Logistik;Staff;3.5
895;ema;Divisi Logistik;Staff;3.61
896;amanda;Divisi Logistik;Staff;3.0
897;titik;Divisi Logistik;Staff;3.19
898;cahyani;Divisi Logistik;Staff;3.88
899;purnamasari;Divisi Logistik;Staff;2.57
900;bunga;Divisi Logistik;Staff;2.91
901;hadi;Divisi Logistik;Staff;2.58
902;dinar;Divisi Logistik;Staff;2.54
903;pipit;Divisi Logistik;Staff;3.87
904;ningsih;Divisi Logistik;Staff;2.75
905;apriyanti;Divisi Logistik;Staff;2.75
906;nurmala;Divisi Logistik;Staff;3.7
907;rony;Divisi Logistik;Staff;3.05
908;septiani;Divisi Logistik;Staff;3.21
909;agung;Divisi Logistik;Staff;2.53
910;purwanti;Divisi Logistik;Staff;2.8
911;happy;Divisi Logistik;Staff;2.75
912;fera;Divisi Logistik;Staff;2.91
913;fitria;Divisi Logistik;Staff;3.99
914;febri;Divisi Logistik;Staff;2.87
915;benny;Divisi Logistik;Staff;3.65
916;cindy;Divisi Logistik;Staff;2.51
917;yuanita;Divisi Logistik;Staff;2.79
918;husni;Divisi Logistik;Staff;3.28
919;astrid;Divisi Logistik;Staff;2.95
920;paramita;Divisi Logistik;Staff;3.9
921;poppy;Divisi Logistik;Staff;2.71
922;dharma;Divisi Logistik;Staff;3.27
923;marisa;Divisi Logistik;Staff;3.55
924;jayanti;Divisi Logistik;Staff;2.63
925;andini;Divisi Logistik;Staff;3.09
926;eni;Divisi Logistik;Staff;2.96
927;lukman;Divisi Logistik;Staff;2.81
928;febrian;Divisi Logistik;Staff;3.82
929;tua;Divisi Logistik;Staff;2.55
930;simanjuntak;Divisi Logistik;Staff;3.34
931;hary;Divisi Logistik;Staff;2.99
932;dimas;Divisi Logistik;Staff;3.3
933;reni;Divisi Logistik;Staff;3.19
934;ibnu;Divisi Logistik;Staff;3.02
935;pradipta;Divisi Logistik;Staff;3.62
936;riana;Divisi Logistik;Staff;3.77
937;henny;Divisi Logistik;Staff;3.19
938;fitriyani;Divisi Logistik;Staff;3.76
939;indri;Divisi Logistik;Staff;2.65
940;ananda;Divisi Logistik;Staff;3.74
941;faisal;Divisi Logistik;Staff;3.46
942;hendri;Divisi Logistik;Staff;2.73
943;komalasari;Divisi Logistik;Staff;2.62
944;lutfi;Divisi Logistik;Staff;2.58
945;gita;Divisi Logistik;Staff;3.67
946;aditia;Divisi Logistik;Staff;3.85
947;permatasari;Divisi Logistik;Staff;2.99
948;siahaan;Divisi Logistik;Staff;2.53
949;indrawan;Divisi Logistik;Staff;2.59
950;irna;Divisi Logistik;Staff;3.56
951;satria;Divisi Logistik;Staff;2.74
952;abdullah;Divisi Logistik;Staff;2.89
953;nurhayati;Divisi Logistik;Staff;2.74
954;erna;Divisi Logistik;Staff;2.5
955;saraswati;Divisi Logistik;Staff;3.04
956;syahrul;Divisi Logistik;Staff;3.82
957;alamsyah;Divisi Logistik;Staff;3.45
958;jonatan;Divisi Logistik;Staff;3.86
959;fajri;Divisi Logistik;Staff;3.13
960;dika;Divisi Logistik;Staff;2.59
961;rachmat;Divisi Logistik;Staff;2.68
962;febriani;Divisi Logistik;Staff;2.59
963;tyas;Divisi Logistik;Staff;3.8
964;ria;Divisi Logistik;Staff;3.11
965;anita;Divisi Logistik;Staff;3.34
966;mahendra;Divisi Logistik;Staff;2.6
967;sihombing;Divisi Logistik;Staff;3.3
968;simatupang;Divisi Logistik;Staff;3.41
969;dona;Divisi Logistik;Staff;2.52
970;ina;Divisi Logistik;Staff;3.95
971;melati;Divisi Logistik;Staff;2.77
972;sandy;Divisi Logistik;Staff;3.64
973;wahyudi;Divisi Logistik;Staff;3.02
974;herry;Divisi Logistik;Staff;3.94
975;tommy;Divisi Logistik;Staff;2.59
976;irvan;Divisi Logistik;Staff;3.8
977;deasy;Divisi Logistik;Staff;3.85
978;parulian;Divisi Logistik;Staff;2.99
979;desi;Divisi Logistik;Staff;2.6
980;hartati;Divisi Logistik;Staff;3.22
981;listya;Divisi Logistik;Staff;2.54
982;sitorus;Divisi Logistik;Staff;2.95
983;fitriah;Divisi Logistik;Staff;3.2
984;ady;Divisi Logistik;Staff;3.44
985;zulfikar;Divisi Logistik;Staff;3.02
986;asih;Divisi Logistik;Staff;3.1
987;ervina;Divisi Logistik;Staff;2.9
988;kurniati;Divisi Logistik;Staff;3.65
989;alfian;Divisi Logistik;Staff;3.56
990;kadek;Divisi Logistik;Staff;2.74
991;mohamad;Divisi Logistik;Staff;3.66
992;widya;Divisi Logistik;Staff;3.68
993;lucky;Divisi Logistik;Staff;2.75
994;ayu;Divisi Logistik;Staff;3.4
995;herlina;Divisi Logistik;Staff;3.91
996;aziz;Divisi Logistik;Staff;3.02
997;fajar;Divisi Logistik;Staff;2.59
998;tiara;Divisi Logistik;Staff;3.09
999;rosalina;Divisi Logistik;Staff;3.97
