id;nama;divisi;jabatan;ipk
628;rahmah;Divisi Logistik;Staff;3.49
629;julianti;Divisi Logistik;Staff;3.14
630;aulia;Divisi Logistik;Staff;3.4
631;deddy;Divisi Logistik;Staff;3.41
632;sekar;Divisi Logistik;Staff;2.98
633;nita;Divisi Logistik;Staff;3.94
634;ahmad;Divisi Logistik;Staff;3.34
635;anik;Divisi Logistik;Staff;3.98
636;anita;Divisi Logistik;Staff;2.99
637;mohammad;Divisi Logistik;Staff;3.73
638;alamsyah;Divisi Logistik;Staff;2.59
639;wahyuni;Divisi Logistik;Staff;2.83
640;wardhani;Divisi Logistik;Staff;3.34
641;ramadhani;Divisi Logistik;Staff;2.63
642;erna;Divisi Logistik;Staff;3.96
643;gunawan;Divisi Logistik;Staff;2.6
644;hakim;Divisi Logistik;Staff;2.8
645;diana;Divisi Logistik;Staff;2.5
646;meutia;Divisi Logistik;Staff;3.1
647;rama;Divisi Logistik;Staff;2.84
648;novi;Divisi Logistik;Staff;3.18
649;dono;Divisi Logistik;Staff;3.44
650;marina;Divisi Logistik;Staff;3.01
651;hadi;Divisi Logistik;Staff;3.38
652;riski;Divisi Logistik;Staff;3.56
653;tyas;Divisi Logistik;Staff;2.81
654;ni;Divisi Logistik;Staff;2.6
655;oktaviani;Divisi Logistik;Staff;3.96
656;ridha;Divisi Logistik;Staff;3.72
657;benny;Divisi Logistik;Staff;2.57
658;debora;Divisi Logistik;Staff;3.77
659;lisa;Divisi Logistik;Staff;3.94
660;ginanjar;Divisi Logistik;Staff;3.24
661;nanik;Divisi Logistik;Staff;2.52
662;risna;Divisi Logistik;Staff;2.56
663;cahyadi;Divisi Logistik;Staff;3.44
664;eko;Divisi Logistik;Staff;2.54
665;akbar;Divisi Logistik;Staff;3.32
666;rosalina;Divisi Logistik;Staff;3.58
667;cahyo;Divisi Logistik;Staff;3.32
668;hidayat;Divisi Logistik;Staff;3.95
669;winda;Divisi Logistik;Staff;3.79
670;windi;Divisi Logistik;Staff;2.9
671;ibrahim;Divisi Logistik;Staff;2.92
672;norma;Divisi Logistik;Staff;3.53
673;hilda;Divisi Logistik;Staff;3.79
674;elisa;Divisi Logistik;Staff;2.7
675;nurhayati;Divisi Logistik;Staff;2.86
676;azhari;Divisi Logistik;Staff;2.89
677;tirta;Divisi Logistik;Staff;3.61
678;irawati;Divisi Logistik;Staff;3.12
679;ihsan;Divisi Logistik;Staff;3.43
680;teguh;Divisi Logistik;Staff;2.62
681;widyaningrum;Divisi Logistik;Staff;3.79
682;fitra;Divisi Logistik;Staff;3.26
683;hendi;Divisi Logistik;Staff;3.86
684;hasanah;Divisi Logistik;Staff;3.59
685;sari;Divisi Logistik;Staff;3.86
686;mas;Divisi Logistik;Staff;2.65
687;ariyani;Divisi Logistik;Staff;3.87
688;sundari;Divisi Logistik;Staff;3.3
689;ema;Divisi Logistik;Staff;3.65
690;eli;Divisi Logistik;Staff;3.71
691;ikhsan;Divisi Logistik;Staff;2.77
692;donny;Divisi Logistik;Staff;3.8
693;siti;Divisi Logistik;Staff;3.82
694;willy;Divisi Logistik;Staff;3.48
695;halim;Divisi Logistik;Staff;3.26
696;syaiful;Divisi Logistik;Staff;3.94
697;olivia;Divisi Logistik;Staff;3.48
698;yenni;Divisi Logistik;Staff;3.66
699;ira;Divisi Logistik;Staff;3.7
