id;nama;divisi;jabatan;ipk
634;tommy;Divisi Humas;Staff;2.9
635;widi;Divisi Humas;Staff;2.98
636;satya;Divisi Humas;Staff;3.72
637;sihombing;Divisi Humas;Staff;2.54
638;gita;Divisi Humas;Staff;3.73
639;rini;Divisi Humas;Staff;2.73
640;singgih;Divisi Humas;Staff;3.73
641;irfan;Divisi Humas;Staff;3.98
642;husna;Divisi Humas;Staff;3.96
643;marissa;Divisi Humas;Staff;3.39
644;wayan;Divisi Humas;Staff;3.46
645;ajeng;Divisi Humas;Staff;2.74
646;murni;Divisi Humas;Staff;3.5
647;setiawan;Divisi Humas;Staff;2.7
648;elly;Divisi Humas;Staff;2.58
649;gultom;Divisi Humas;Staff;3.09
650;murti;Divisi Humas;Staff;3.17
651;jaya;Divisi Humas;Staff;3.75
652;sahat;Divisi Humas;Staff;3.06
653;eli;Divisi Humas;Staff;2.69
654;nurhayati;Divisi Humas;Staff;2.56
655;sofia;Divisi Humas;Staff;2.85
656;utami;Divisi Humas;Staff;3.63
657;reza;Divisi Humas;Staff;2.92
658;arisandi;Divisi Humas;Staff;3.17
659;nugraheni;Divisi Humas;Staff;3.88
660;wardani;Divisi Humas;Staff;3.91
661;dony;Divisi Humas;Staff;2.57
662;aziz;Divisi Humas;Staff;3.21
663;yani;Divisi Humas;Staff;2.53
664;michael;Divisi Humas;Staff;2.67
665;muhamad;Divisi Humas;Staff;3.37
666;fanny;Divisi Humas;Staff;2.58
667;tampubolon;Divisi Humas;Staff;3.01
668;firdaus;Divisi Humas;Staff;3.56
669;andriana;Divisi Humas;Staff;3.24
670;heni;Divisi Humas;Staff;3.99
671;leny;Divisi Humas;Staff;3.07
672;permana;Divisi Humas;Staff;3.13
673;rully;Divisi Humas;Staff;3.41
674;mukti;Divisi Humas;Staff;3.12
675;rahmawati;Divisi Humas;Staff;2.66
676;friska;Divisi Humas;Staff;3.61
677;anastasia;Divisi Humas;Staff;2.86
678;lilis;Divisi Humas;Staff;3.79
679;puspita;Divisi Humas;Staff;2.51
680;irna;Divisi Humas;Staff;3.78
681;rara;Divisi Humas;Staff;3.62
682;indrawati;Divisi Humas;Staff;3.14
683;danu;Divisi Humas;Staff;2.55
684;gina;Divisi Humas;Staff;2.63
685;astuti;Divisi Humas;Staff;3.5
686;hastuti;Divisi Humas;Staff;3.11
687;titi;Divisi Humas;Staff;3.58
688;juliana;Divisi Humas;Staff;3.07
689;ita;Divisi Humas;Staff;3.31
690;agnes;Divisi Humas;Staff;2.92
691;ratu;Divisi Humas;Staff;3.41
692;pratiwi;Divisi Humas;Staff;3.5
693;lucky;Divisi Humas;Staff;2.61
694;dono;Divisi Humas;Staff;2.69
695;asri;Divisi Humas;Staff;2.99
696;hendrik;Divisi Humas;Staff;3.71
697;ananda;Divisi Humas;Staff;3.51
698;andry;Divisi Humas;Staff;3.19
699;baskoro;Divisi Humas;Staff;2.67
700;irawati;Divisi Humas;Staff;2.67
701;yunita;Divisi Humas;Staff;3.15
702;apriyanti;Divisi Humas;Staff;3.82
703;irma;Divisi Humas;Staff;3.21
704;ferry;Divisi Humas;Staff;3.76
705;hanna;Divisi Humas;Staff;3.03
706;wisnu;Divisi Humas;Staff;2.65
707;deni;Divisi Humas;Staff;3.29
708;muh.;Divisi Humas;Staff;3.5
709;hidayah;Divisi Humas;Staff;3.96
710;dadang;Divisi Humas;Staff;2.72
711;fenny;Divisi Humas;Staff;3.67
712;rahma;Divisi Humas;Staff;3.34
713;ester;Divisi Humas;Staff;2.85
714;utomo;Divisi Humas;Staff;3.96
715;hikmah;Divisi Humas;Staff;3.11
716;mulya;Divisi Humas;Staff;3.08
717;abdullah;Divisi Humas;Staff;3.99
718;dani;Divisi Humas;Staff;3.38
719;benny;Divisi Humas;Staff;3.01
720;faizah;Divisi Humas;Staff;2.85
721;fikri;Divisi Humas;Staff;2.64
722;robby;Divisi Humas;Staff;3.23
723;martina;Divisi Humas;Staff;3.92
724;aryo;Divisi Humas;Staff;3.5
725;hari;Divisi Humas;Staff;3.58
726;hapsari;Divisi Humas;Staff;2.85
727;lenny;Divisi Humas;Staff;2.73
728;dahlia;Divisi Humas;Staff;2.71
729;devita;Divisi Humas;Staff;3.48
730;anggraeni;Divisi Humas;Staff;3.93
731;rahadian;Divisi Humas;Staff;2.58
732;julia;Divisi Humas;Staff;2.81
733;christina;Divisi Humas;Staff;3.71
734;moh.;Divisi Humas;Staff;2.63
735;akhmad;Divisi Humas;Staff;2.58
736;andhika;Divisi Humas;Staff;2.72
737;yuda;Divisi Humas;Staff;2.84
738;ronald;Divisi Humas;Staff;3.8
739;vivi;Divisi Humas;Staff;3.6
740;setyawan;Divisi Humas;Staff;2.92
741;restu;Divisi Humas;Staff;2.87
742;rahayu;Divisi Humas;Staff;3.96
743;astria;Divisi Humas;Staff;3.83
744;erika;Divisi Humas;Staff;2.74
745;artha;Divisi Humas;Staff;2.57
746;bunga;Divisi Humas;Staff;3.02
747;panji;Divisi Humas;Staff;3.43
748;azhari;Divisi Humas;Staff;3.26
749;fitra;Divisi Humas;Staff;3.07
750;leni;Divisi Logistik;Ketua Divisi;3.16
751;kurniati;Divisi Logistik;Staff;2.83
752;pratama;Divisi Logistik;Staff;3.11
753;desy;Divisi Logistik;Staff;3.43
754;dita;Divisi Logistik;Staff;2.74
755;haris;Divisi Logistik;Staff;3.81
756;wati;Divisi Logistik;Staff;2.65
757;satrio;Divisi Logistik;Staff;3.02
758;natalia;Divisi Logistik;Staff;2.93
759;ayu;Divisi Logistik;Staff;3.75
760;tulus;Divisi Logistik;Staff;2.59
761;iis;Divisi Logistik;Staff;3.92
762;raden;Divisi Logistik;Staff;3.47
763;ivan;Divisi Logistik;Staff;3.72
764;savitri;Divisi Logistik;Staff;3.91
765;johan;Divisi Logistik;Staff;3.08
766;susanti;Divisi Logistik;Staff;3.37
767;jayanti;Divisi Logistik;Staff;3.05
768;tarigan;Divisi Logistik;Staff;2.71
769;oktarina;Divisi Logistik;Staff;3.72
770;fransiska;Divisi Logistik;Staff;3.68
771;cindy;Divisi Logistik;Staff;3.39
772;rifki;Divisi Logistik;Staff;3.71
773;yuniarti;Divisi Logistik;Staff;2.88
774;alamsyah;Divisi Logistik;Staff;3.59
775;andriyani;Divisi Logistik;Staff;2.94
776;samuel;Divisi Logistik;Staff;2.94
777;heri;Divisi Logistik;Staff;2.84
778;handayani;Divisi Logistik;Staff;3.42
779;umar;Divisi Logistik;Staff;3.09
780;theresia;Divisi Logistik;Staff;3.45
781;putri;Divisi Logistik;Staff;3.43
782;arifah;Divisi Logistik;Staff;3.43
783;senja;Divisi Logistik;Staff;3.27
784;riki;Divisi Logistik;Staff;3.98
785;dona;Divisi Logistik;Staff;3.59
786;sukmawati;Divisi Logistik;Staff;3.45
787;hanny;Divisi Logistik;Staff;2.91
788;ike;Divisi Logistik;Staff;2.92
789;mochammad;Divisi Logistik;Staff;3.53
790;grace;Divisi Logistik;Staff;2.84
791;cahyo;Divisi Logistik;Staff;3.33
792;lusiana;Divisi Logistik;Staff;3.71
793;haryanto;Divisi Logistik;Staff;3.81
794;doni;Divisi Logistik;Staff;3.4
795;dicky;Divisi Logistik;Staff;2.71
796;rita;Divisi Logistik;Staff;3.19
797;catur;Divisi Logistik;Staff;3.36
798;mira;Divisi Logistik;Staff;3.83
799;ervina;Divisi Logistik;Staff;3.88
800;fahmi;Divisi Logistik;Staff;3.2
801;hery;Divisi Logistik;Staff;2.57
802;andriani;Divisi Logistik;Staff;2.7
803;permatasari;Divisi Logistik;Staff;2.85
804;luqman;Divisi Logistik;Staff;3.73
805;evy;Divisi Logistik;Staff;2.81
806;noviani;Divisi Logistik;Staff;3.76
807;bagus;Divisi Logistik;Staff;3.77
808;rachmad;Divisi Logistik;Staff;3.59
809;aji;Divisi Logistik;Staff;2.76
810;setiawati;Divisi Logistik;Staff;3.91
811;mita;Divisi Logistik;Staff;3.55
812;siti;Divisi Logistik;Staff;3.44
813;era;Divisi Logistik;Staff;3.2
814;sani;Divisi Logistik;Staff;3.79
815;mei;Divisi Logistik;Staff;2.87
816;latifah;Divisi Logistik;Staff;2.56
817;arie;Divisi Logistik;Staff;3.37
818;deasy;Divisi Logistik;Staff;3.34
819;ulfa;Divisi Logistik;Staff;3.37
820;susanto;Divisi Logistik;Staff;2.61
821;soraya;Divisi Logistik;Staff;3.41
822;dedy;Divisi Logistik;Staff;2.92
823;novitasari;Divisi Logistik;Staff;3.64
824;juwita;Divisi Logistik;Staff;3.46
825;indah;Divisi Logistik;Staff;3.33
826;dinda;Divisi Logistik;Staff;3.59
827;joko;Divisi Logistik;Staff;3.95
828;ardiansyah;Divisi Logistik;Staff;3.8
829;adinda;Divisi Logistik;Staff;3.76
830;mulia;Divisi Logistik;Staff;2.5
831;tanjung;Divisi Logistik;Staff;3.81
832;pradana;Divisi Logistik;Staff;3.38
833;rahmi;Divisi Logistik;Staff;3.6
834;syafitri;Divisi Logistik;Staff;3.41
835;febriani;Divisi Logistik;Staff;2.67
836;donny;Divisi Logistik;Staff;2.9
837;nana;Divisi Logistik;Staff;2.82
838;nova;Divisi Logistik;Staff;2.6
839;arista;Divisi Logistik;Staff;3.02
840;shinta;Divisi Logistik;Staff;3.35
841;kurnia;Divisi Logistik;Staff;3.14
842;monica;Divisi Logistik;Staff;2.82
843;simanjuntak;Divisi Logistik;Staff;3.71
844;hidayat;Divisi Logistik;Staff;2.65
845;trisna;Divisi Logistik;Staff;2.96
846;setiadi;Divisi Logistik;Staff;2.74
847;purnama;Divisi Logistik;Staff;2.75
848;melisa;Divisi Logistik;Staff;3.01
849;ridha;Divisi Logistik;Staff;3.4
850;mandasari;Divisi Logistik;Staff;3.79
851;riana;Divisi Logistik;Staff;3.68
852;debby;Divisi Logistik;Staff;2.63
853;lydia;Divisi Logistik;Staff;2.62
854;wulandari;Divisi Logistik;Staff;2.8
855;asep;Divisi Logistik;Staff;2.59
856;rachmawati;Divisi Logistik;Staff;3.99
857;nadya;Divisi Logistik;Staff;3.6
858;anis;Divisi Logistik;Staff;3.43
859;iwan;Divisi Logistik;Staff;3.44
860;vina;Divisi Logistik;Staff;3.63
861;kusuma;Divisi Logistik;Staff;3.11
862;anggit;Divisi Logistik;Staff;2.87
863;debora;Divisi Logistik;Staff;3.17
864;vera;Divisi Logistik;Staff;2.64
865;kumalasari;Divisi Logistik;Staff;3.67
866;pribadi;Divisi Logistik;Staff;3.04
867;priyo;Divisi Logistik;Staff;3.36
868;anugrah;Divisi Logistik;Staff;2.54
869;iman;Divisi Logistik;Staff;3.19
870;prasetyo;Divisi Logistik;Staff;3.58
871;puri;Divisi Logistik;Staff;2.81
872;arifin;Divisi Logistik;Staff;3.93
873;mochamad;Divisi Logistik;Staff;3.14
874;nuraeni;Divisi Logistik;Staff;3.39
875;henny;Divisi Logistik;Staff;3.25
876;rizki;Divisi Logistik;Staff;3.8
877;rizal;Divisi Logistik;Staff;3.57
878;nita;Divisi Logistik;Staff;3.76
879;edi;Divisi Logistik;Staff;3.55
880;nanda;Divisi Logistik;Staff;3.33
881;novalia;Divisi Logistik;Staff;3.46
882;teguh;Divisi Logistik;Staff;3.54
883;nuraini;Divisi Logistik;Staff;3.07
884;karina;Divisi Logistik;Staff;3.79
885;lidya;Divisi Logistik;Staff;2.88
886;asmara;Divisi Logistik;Staff;3.96
887;endang;Divisi Logistik;Staff;2.51
888;anjar;Divisi Logistik;Staff;3.26
889;mardiana;Divisi Logistik;Staff;2.65
890;agustinus;Divisi Logistik;Staff;3.13
891;ali;Divisi Logistik;Staff;3.61
892;anindita;Divisi Logistik;Staff;3.53
893;dede;Divisi Logistik;Staff;3.13
894;kurniasih;Divisi Logistik;Staff;3.73
895;betty;Divisi Logistik;Staff;2.97
896;anton;Divisi Logistik;Staff;3.89
897;yeni;Divisi Logistik;Staff;2.79
898;kiki;Divisi Logistik;Staff;3.84
899;farid;Divisi Logistik;Staff;2.9
900;septi;Divisi Logistik;Staff;2.74
901;syaiful;Divisi Logistik;Staff;3.16
902;widyastuti;Divisi Logistik;Staff;3.27
903;trisnawati;Divisi Logistik;Staff;2.94
904;widya;Divisi Logistik;Staff;3.42
905;apriani;Divisi Logistik;Staff;3.99
906;kartika;Divisi Logistik;Staff;2.64
907;andy;Divisi Logistik;Staff;2.69
908;ira;Divisi Logistik;Staff;3.46
909;widiastuti;Divisi Logistik;Staff;3.87
910;angelia;Divisi Logistik;Staff;3.3
911;tambunan;Divisi Logistik;Staff;3.46
912;resti;Divisi Logistik;Staff;2.93
913;dewa;Divisi Logistik;Staff;3.17
914;silvia;Divisi Logistik;Staff;3.29
915;satria;Divisi Logistik;Staff;2.85
916;santy;Divisi Logistik;Staff;3.63
917;ariyanti;Divisi Logistik;Staff;2.79
918;salman;Divisi Logistik;Staff;3.89
919;wira;Divisi Logistik;Staff;2.94
920;halim;Divisi Logistik;Staff;2.92
921;prasetya;Divisi Logistik;Staff;3.86
922;herry;Divisi Logistik;Staff;2.94
923;ricky;Divisi Logistik;Staff;3.3
924;widodo;Divisi Logistik;Staff;3.89
925;susilo;Divisi Logistik;Staff;2.79
926;julianti;Divisi Logistik;Staff;3.51
927;khotimah;Divisi Logistik;Staff;3.44
928;anggara;Divisi Logistik;Staff;3.86
929;miranti;Divisi Logistik;Staff;2.71
930;ramadhan;Divisi Logistik;Staff;3.81
931;kusumastuti;Divisi Logistik;Staff;3.7
932;kurniawan;Divisi Logistik;Staff;3.61
933;ratih;Divisi Logistik;Staff;3.22
934;aria;Divisi Logistik;Staff;3.08
935;nur;Divisi Logistik;Staff;3.41
936;aryani;Divisi Logistik;Staff;3.63
937;saraswati;Divisi Logistik;Staff;3.9
938;alex;Divisi Logistik;Staff;2.5
939;oktaviana;Divisi Logistik;Staff;2.82
940;indriani;Divisi Logistik;Staff;3.08
941;yusuf;Divisi Logistik;Staff;2.8
942;hartati;Divisi Logistik;Staff;3.79
943;nadia;Divisi Logistik;Staff;2.96
944;pasaribu;Divisi Logistik;Staff;3.38
945;listya;Divisi Logistik;Staff;3.97
946;siahaan;Divisi Logistik;Staff;2.51
947;fadli;Divisi Logistik;Staff;3.82
948;febrianti;Divisi Logistik;Staff;3.29
949;riza;Divisi Logistik;Staff;3.67
950;hendro;Divisi Logistik;Staff;3.56
951;puji;Divisi Logistik;Staff;3.19
952;merry;Divisi Logistik;Staff;3.32
953;gilang;Divisi Logistik;Staff;2.57
954;kharisma;Divisi Logistik;Staff;2.52
955;nurina;Divisi Logistik;Staff;3.64
956;azis;Divisi Logistik;Staff;3.76
957;nurmala;Divisi Logistik;Staff;3.08
958;rizka;Divisi Logistik;Staff;2.97
959;zulfikar;Divisi Logistik;Staff;3.35
960;nelly;Divisi Logistik;Staff;3.76
961;taufik;Divisi Logistik;Staff;3.56
962;noor;Divisi Logistik;Staff;2.9
963;sanjaya;Divisi Logistik;Staff;3.18
964;elsa;Divisi Logistik;Staff;3.6
965;pamungkas;Divisi Logistik;Staff;3.4
966;yayuk;Divisi Logistik;Staff;3.91
967;darmawan;Divisi Logistik;Staff;3.97
968;efendi;Divisi Logistik;Staff;3.92
969;hermawan;Divisi Logistik;Staff;2.9
970;fina;Divisi Logistik;Staff;3.99
971;erma;Divisi Logistik;Staff;3.27
972;tua;Divisi Logistik;Staff;3.95
973;roni;Divisi Logistik;Staff;3.57
974;okta;Divisi Logistik;Staff;3.7
975;mas;Divisi Logistik;Staff;3.14
976;rosalina;Divisi Logistik;Staff;3.26
977;astri;Divisi Logistik;Staff;3.58
978;dyan;Divisi Logistik;Staff;3.55
979;cahyadi;Divisi Logistik;Staff;3.96
980;putra;Divisi Logistik;Staff;2.91
981;komang;Divisi Logistik;Staff;3.94
982;nasution;Divisi Logistik;Staff;3.15
983;afni;Divisi Logistik;Staff;2.81
984;fernando;Divisi Logistik;Staff;3.14
985;wanda;Divisi Logistik;Staff;3.79
986;hadi;Divisi Logistik;Staff;3.25
987;riski;Divisi Logistik;Staff;3.04
988;mulyani;Divisi Logistik;Staff;2.99
989;denny;Divisi Logistik;Staff;3.14
990;purwaningsih;Divisi Logistik;Staff;3.12
991;roro;Divisi Logistik;Staff;3.96
992;wibowo;Divisi Logistik;Staff;3.56
993;leonardo;Divisi Logistik;Staff;2.71
994;endah;Divisi Logistik;Staff;3.82
995;willy;Divisi Logistik;Staff;3.61
996;sapto;Divisi Logistik;Staff;3.53
997;bintang;Divisi Logistik;Staff;3.09
998;wicaksono;Divisi Logistik;Staff;2.95
999;purnamasari;Divisi Logistik;Staff;3.13
